probeset_id	gene_symbol
39360_at SNX3
33929_at GPC1
37138_at RAD54L2
39621_at OTUD3
35326_at YIF1A
37545_at SCAMP5
100_g_at RABGGTA
38065_at HMGB2
33873_at VPS72
37228_at PLK1
38110_at SDCBP
31786_at KHDRBS3
32838_at MYH10
39169_at SEC61G
40885_s_at STX16
36924_r_at SCG2
33892_at PKP2
36148_at APLP1
39628_at RAB9A
36897_at MLC1
39874_at GUCY2F
32906_at SLC15A1
39672_at PTPN7
40052_at ACTR1A
40375_at EGR3
33557_at C22orf31
35358_at TENC1
39420_at DDIT3
35103_i_at LMO1
33387_at GAS7
35722_at UPF2
39415_at HNRNPK
37841_at BCHE
32207_at MPP1
38081_at LTA4H
35311_at CREG1
41038_at NCF2
41708_at SATB2
39777_at MYCBP2
41833_at JTB
35954_at PDYN
38692_at NAB1
40124_at RUVBL1
36951_at MRPL49
40271_at NUP93
38531_at OCEL1
35991_at LSM6
33822_at NUMA1
37338_at PRPSAP1
41462_at SNX2
41779_at RGS16
32733_at MRPS14
31869_at SWAP70
33085_at PDCD1
36436_at LECT2
37241_at PNMA2
34182_at NDST1
39582_at CYLD
40745_at AP1B1
34839_at PITRM1
34451_at MPP6
38136_at WRN
35670_at ATP1A3
224_at KLF10
39657_at KRT4
40874_at CDV3
37454_at CCL13
33900_at FSTL3
34530_at LOC729678
40516_at AHR
32086_at ZNF184
37226_at BNIP1
34432_at SH2D2A
32057_at LRRC17
32482_at ATP12A
34070_s_at PDIA2
37863_at EGR2
37058_at UGT2B4
37118_at RFPL1-AS1
37123_at VILL
37189_at PMM1
38738_at SUMO3
36043_at OPCML
38317_at TCEAL1
1506_at IL2RG
34450_at GUCY2C
35748_at EEF1B2
39583_at LRRN2
253_g_at GPR18
38101_at ZCCHC14
33422_at SEC13
35685_at RING1
31789_at CYP17A1
40776_at DES
33351_at EIF1B
33955_at IL12A
36190_at CDR2
1836_at CCNI
38034_at STS
1497_at LTBR
32565_at SMARCD3
32852_at TXN2
34797_at PPAP2A
37133_at SRPK3
37222_at GSTT1
40722_at EFCAB11
36070_at KIAA1199
39925_at COL9A2
37678_at BAMBI
37816_at C5
37361_at FIBP
33058_at KRT75
33283_at ARRB2
35177_at DDHD2
37620_at TAF12
40113_at TRIB2
38690_at CLDND1
38815_at ARPC1A
34221_at HMGXB3
520_at MAP3K12
37457_at LRRTM2
38390_at COG2
35445_at ARHGAP33
32039_at AP3B1
34429_at MADCAM1
37456_at LGALS2
38462_at NDUFA5
39619_at REEP2
38830_at ABCF3
39014_at FCGBP
40048_at PUM1
545_g_at NFKB2
1250_at PRKDC
32675_at BST1
33969_at IFNW1
33340_at PJA2
34326_at COPB1
35987_g_at KAT8
37263_at GGH
36165_at COX6C
34596_at CSN3
35286_r_at SNRNP27
32353_at KLKB1
37180_at PLCG2
35347_at EFEMP2
36068_at CCS
39065_s_at TTC3
37441_at LIPT1
32850_at NUP153
39357_at EMG1
32212_at AIFM1
33132_at CPSF1
980_at NPC1
1183_at CCL17
37246_at ACD
38013_at MTUS1
36311_at PDE1A
37564_at HINFP
40328_at TWIST1
41235_at ATF4
32164_at EXT1
37741_at PYCR1
38834_at TOPBP1
34053_at ZPBP
35793_at G3BP2
39922_at CA5B
34578_at SGCG
38273_at ATP9B
41716_at DMXL2
36508_at GPC4
38982_at TERF2IP
40325_at NTHL1
37405_at SELENBP1
40034_r_at SCARF1
32674_at ZNF638
33222_at FZD7
36324_at ADORA2B
1039_s_at HIF1A
33259_at SEMG2
35979_at CTDP1
41459_at TPP2
36356_at GDF5
40246_at DLG1
1791_s_at IFNA2
41490_at PRPS2
36874_at CR2
41422_at DPYS
34868_at SMG5
34457_at SLC30A3
36327_at KCNJ1
1872_at RAD51
37416_at RHOH
765_s_at LGALS4
36342_r_at CFHR2
34587_at EPX
36021_at LEF1
159_at VEGFC
40488_at DMD
37403_at ANXA1
34342_s_at SPP1
38063_at PBXIP1
36695_at OLFML1
32332_at IDH2
36640_at MYL2
33487_at HPD
34489_f_at FSCN2
1114_at BMP4
40098_at EHD1
32501_at C1orf114
39243_s_at PSIP1
235_at S100B
37603_at IL1RN
34619_at DSC1
33183_at GALK1
40285_at NVL
35515_at TEKT2
37519_at ASGR1
39750_at PARVA
40687_at GJA4
40817_at NUCB1
635_s_at PPP2R5B
41454_at HEBP2
33067_at HIST1H1A
1174_at MOS
31956_f_at RPLP1
41747_s_at MEF2A
37318_at ETF1
39059_at DHCR7
31877_at CDC23
37784_at CDH6
35698_at CFI
36610_at R3HDM1
1420_s_at EIF4A2
34790_at ACAT2
36598_s_at INPPL1
34786_at KDM3A
36280_at GZMK
37705_at PPP1R8
35262_at EIF6
36145_at PUF60
39747_at POLR2G
41522_at MFNG
39789_at SLN
33966_at IL7
32488_at COL3A1
34639_at HNF1A
37094_at XRCC3
39630_at PRM1
36890_at PPL
33254_at EVI5
34044_at HSF2BP
1789_at COPS5
37493_at CSF2RB
31835_at HRG
35173_at PNPLA4
40816_at PWP1
41081_at BUB1
1421_at CAMK4
36601_at VCL
37724_at MYC
35213_at WBP4
36988_at TNFAIP1
37265_at RIMS3
33883_at EFS
37664_at DRG2
38429_at FASN
378_s_at GML
32068_at C3AR1
36569_at CLEC3B
41796_at PLCL2
37707_i_at ADH5
34169_s_at OCRL
32647_at VTI1B
34928_at ZNF205
40631_at TOB1
37516_at DDN
38053_s_at BRE
33006_at SPINK4
40274_at DBP
32174_at SLC9A3R1
37279_at GEM
37910_at HCFC1
36925_at HSPA2
40861_at MORF4L2
37647_at AOAH
33350_s_at WDR45
36182_at APC
41031_at OMD
906_at STAT4
37135_f_at GRIN1
1359_at IL17A
32221_at MRPS18B
35254_at TRAFD1
34386_at MBD4
31871_r_at EHHADH
38576_at HIST1H2BD
33353_at ADCY1
33554_at LOC100129973
35291_at BAG2
38932_at ZNF7
34591_at DIO3
39017_at LSM1
39179_at PRG2
41405_at SFRP4
41596_s_at NAGLU
41472_at APOBEC3G
40732_at NPAT
35041_at NTF3
40167_s_at WSB2
40209_at ICAM5
32843_s_at FBL
34882_at NOP56
38682_at BAP1
245_at SELL
34037_at IL9
36971_at TMEM131
39741_at HADHB
35317_at MGEA5
35071_s_at GMDS
40621_at PAWR
33159_at NRL
40049_at DAPK1
32527_at C10orf116
40901_at STRN3
39221_at LILRB2
38174_at PSD
34219_at INSL4
40957_at SUZ12
1713_s_at CDKN2A
41681_at ABCB7
36242_at SPRR2C
37753_at SMARCD1
36865_at ANGEL1
41437_at TMEM251
32351_at GPR20
581_at LAMB1
36100_at VEGFA
38939_r_at TBR1
33598_r_at NLRP3
35035_at CHRNB3
36911_at TYRP1
37849_at SLIT1
40691_at ZNF274
36575_at RGS1
34185_at PCBP4
35135_at CCDC130
39652_at XCL1
31636_s_at SLC18A3
34881_at MYLPF
38398_at MADD
37181_at MPV17
38304_r_at KL
37510_at STX8
1069_at PTGS2
31428_at OR5I1
34128_at B3GALT5
37972_at DNASE1L3
35773_i_at NDUFB7
34512_at ADRA2C
37832_at MMACHC
32208_at KIAA0355
33403_at CHTOP
34411_at PAPSS1
36758_at SLC38A6
41048_at PMAIP1
36916_at ST3GAL4
36079_at TP53I3
40471_at PEX19
1401_g_at CSF2
36438_at LOC100505933
36669_at FOSB
39019_at LAPTM4A
661_at GAS1
31826_at FKBP15
33651_at AQP8
35635_at LOC92249
40213_at SMARCA1
40066_at UBA3
33768_at DMWD
38392_at ARPC5
41701_at C6
41388_at MEIS2
33063_at GP1BA
35964_at MATN3
40778_at HSD17B10
1291_s_at FGFR4
32514_s_at CTSZ
37096_at ELANE
846_s_at BAK1
34320_at PTRF
36069_at SRGAP2
41101_at FIG4
38953_at TRAIP
40656_at HSPA1L
1470_at POLD2
36278_at MAP3K10
39991_at CDSN
32918_at LOC100507331
36549_at SLC25A17
34181_at AGA
31783_at RENBP
33509_at GRM1
37840_at CNGA1
39400_at TBC1D2B
39910_at MARCH2
32598_at NELL2
32718_at TPST1
38627_at HLF
35974_at LRMP
37981_at DBN1
36590_at SLC16A2
1673_at NGFR
33374_at C2
37914_at ZFYVE16
41649_at FOXJ2
897_at PKD1
37646_at POLD3
37042_at HYAL2
40615_at SPG11
38457_at TNNI2
38060_at NDUFS5
101_at DYRK4
34893_at NDUFV2
39968_at LTC4S
36307_at ARC
39519_at ANKLE2
35697_at PTS
31394_at SERPINI2
37376_at UBXN1
39942_at BATF
41728_at MLEC
32761_at SRRM2
265_s_at SELE
38432_at ISG15
36277_at CD3E
711_at HNF1B
33330_at CLTCL1
33735_at SEZ6L
38249_at VGLL1
40329_at SLC39A7
38824_at HTATIP2
31744_at SULT1B1
32587_at ZFP36L2
37565_at MMD
32168_s_at RCAN1
34379_at ERAL1
36753_at LILRB4
36576_at H2AFY
34382_at DCX
32272_at TUBA1B
33336_at SLC4A1
35542_at TRPC2
36267_at NFKBIL1
33165_at TOE1
37692_at DBI
35331_at CTNNAL1
40413_at DAP3
665_at NEK4
36591_at TUBA4A
1315_at OAZ1
32058_at CHST10
33963_at AZU1
36973_at SF3B2
34463_at DNASE1
40431_at ATMIN
36883_at KRT13
35332_at APOB
33870_at KDM3B
39706_at CPNE3
41752_at GHITM
1467_at EPS8
37600_at ECM1
39834_at CHRNE
35115_at CDH22
1992_at FHIT
32378_at PKM
33930_at SCFD1
38812_at LAMB2
34325_at PQBP1
41801_at FBXL5
40317_at ASIC2
35256_at SLC5A6
40840_at PPIF
40679_at SLC6A12
37012_at CAPZB
37698_at AKAP1
34774_at PPT1
34621_at KRT2
37727_i_at RCN2
32756_at ECH1
32964_at EMR1
34028_at GPR19
39099_at SEC23A
507_s_at ELF2
38409_at SSFA2
34403_at MFGE8
36649_at EXOSC10
37959_at GGA3
39392_at GNPAT
41005_at ITGA8
32330_at RPS11
32713_at GOLGA1
32658_at VPS52
39752_at CYB561D2
33316_at TOX
31722_at RPL3
36195_at IDH3A
37729_at XPO1
39385_at ANPEP
39986_at METTL21B
33296_at GLCE
36472_at NMI
38387_at MNAT1
36178_at SHMT2
38790_at EPHX1
36979_at SLC2A3
41702_r_at POLR3F
37489_s_at SLC4A3
32735_at PHLPP2
34627_at KRT35
38319_at CD3D
34823_at DPP4
31492_at EIF3K
618_at PF4V1
31511_at RPS9
33516_at HBD
40115_at ATP5C1
40371_at DRD2
39037_at AFF1
32441_at CTPS1
949_s_at PSMC6
1890_at GDF15
32238_at BIN1
35269_at HSPBP1
35415_at VIL1
41151_at INPP5K
40977_f_at CDR1
36787_at GATA1
38352_at PPIH
37902_at CRYZ
38033_at SEPT10
34730_g_at TRO
2047_s_at JUP
41069_at LECT1
1797_at CDKN2D
37818_at FBXO46
668_s_at MMP7
37152_at PPARD
31901_at KCNAB2
806_at PLK3
35624_at ANKRD6
41141_at PRKRIR
1861_at BAD
33123_at THAP11
36117_at PTK2
35078_at ICAM4
31555_at HOXB1
32253_at RERE
39959_at UBD
40782_at DHRS3
41602_at HPCA
36131_at CLIC1
41778_at SLC1A5
32734_at PPP2R5E
39559_at KMO
32949_at DSCR4
34050_at ACSM1
34652_at NPAS1
41651_at KIAA1033
38012_at FBN2
103_at THBS4
34572_at CA7
35908_at SOX30
36408_at SLC22A14
39753_at ITGA5
33238_at LCK
36593_at EXT2
35614_at TCFL5
39182_at EMP3
521_at MT4
947_at MCM7
40665_at FMO3
35915_at INHBC
39424_at TNFRSF14
41109_at C4BPA
36548_at KIAA0895
37747_at ANXA5
31921_at OR2F1
917_g_at PTPRN
36510_at GTF2F2
41305_at SLC5A2
575_s_at EPCAM
36687_at COX7B
34850_at UBE2E3
32574_at SMPD1
41281_s_at PEX10
34402_at STRAP
39085_at TNNC1
39345_at NPC2
40092_at BAZ2A
39388_at CAMK2G
32612_at GSN
39678_at ACAT1
40498_g_at NPRL2
501_g_at CYP2J2
38564_at ORC1
33334_at ACYP1
35692_at TMEM158
32210_at PGM1
34655_at MPP2
34715_at FOXM1
36895_at ORC3
599_at HLX
32084_at SLC22A5
32485_at MB
39027_at COX4I1
41456_at PET112
41814_at FUCA1
753_at NID2
35080_at NTSR1
35827_at SEC31A
1445_at CCRL2
40104_at STK25
35114_at NR1I2
40423_at EHBP1
39103_s_at DHRS1
31546_at RPL18
40854_at UQCRC2
33523_at ALPI
38744_at SHFM1
41610_at LAMA5
32611_at PEBP1
34045_at CT62
35106_at CCIN
37267_at THOP1
32681_at SLC9A1
34556_at KRT9
32656_at MPDZ
35844_at SDC4
35946_at NELL1
37385_at PPIG
33054_at DNAH3
36123_at TST
35205_at COBRA1
35210_at KIAA0753
32728_at AMPH
931_at GPR183
34346_at PRKAG1
34977_at SIGLEC7
33866_at TPM4
39310_at BDKRB2
1073_at TCEA1
1243_at DDB2
34311_at GLRX
1517_at CYP2F1
38066_at NQO1
1575_at ABCB1
35197_at C14orf79
41679_at C1orf21
40556_at RCN1
40315_at SPINK5
39273_at ODZ1
36378_at UPK1A
38082_at SMCHD1
39709_at SEPW1
41092_at LDHC
33888_at ACTR1B
37651_at RCOR1
40272_at CRMP1
39425_at TXNRD1
32599_at TSC1
38479_at ANP32B
36293_at CXCR6
38142_at ZNF211
33696_at C19orf26
34019_at CHRNA3
38672_at PPP1R10
38107_at UNC119
36946_at DYRK1A
35148_at TJP3
38918_at SOX13
1544_at BLM
610_at ADRB2
36479_at GAS8
40810_at SMARCC1
31609_s_at PCOLCE
36981_at SRP9
37704_at BCKDHA
912_s_at PLA2G1B
37380_at GTF2B
37907_at F8A1
39780_at PPP3CB
38483_at CTDNEP1
40151_s_at PEX5
41071_at SPINK2
38014_at ADAR
32526_at JAM3
38533_s_at ITGAM
33713_at TIMM17B
35297_at NDUFAB1
1718_at ARPC2
34040_s_at NCR1
41473_at EPHX2
38602_at MYH6
39703_at KDM6A
40051_at TRAM2
823_at CX3CL1
34333_at JOSD1
32554_s_at TBL1X
38763_at SORD
39091_at ARL6IP5
32657_at IQCB1
33093_at IL18RAP
35557_at ZNF643
41273_at MXRA7
34749_at SLC31A2
35088_at CCR8
1352_at CXCR1
35381_at RTEL1
39220_at SCGB1A1
41387_r_at KDM6B
37394_at C7
37767_at HTT
38773_at CBR1
34696_at HIBCH
37458_at CDC45
943_at RUNX1
34198_at PTPN13
1351_at EPHB4
33928_r_at YLPM1
39056_at PAICS
39754_at ITGB5
36898_r_at PRIM2
1226_at ADAM17
40596_at TCOF1
40147_at VAT1
37901_at PIK3R4
37452_at UMOD
34057_at SLC28A2
36936_at TSTA3
37436_at SMCP
33024_at CMA1
38204_at TTI1
34542_at GAPDHS
36208_at BRD2
34491_at OASL
2031_s_at CDKN1A
39152_f_at COIL
41629_at TM4SF4
35606_at HDC
37847_at USH1C
40143_at FAM53B
36095_at CLIP3
38327_at PMEL
35222_at ZNF75D
37583_at KDM5D
35593_at AOC2
40719_at TRAF3IP3
1914_at CCNA1
38117_at SEC24C
40245_at ZNF140
32547_at M6PR
40215_at UGCG
147_at TSG101
33398_at ACIN1
35868_at AGER
35207_at SCNN1A
36403_s_at ZNF101
35953_at CPN1
36902_at RHOG
31926_at CYP7A1
38660_at COX6A2
34834_at NUDCD3
35801_at ITPA
39089_at NME4
37937_at NLE1
39932_at DUSP7
31723_at CST5
41856_at UNC5B
37130_g_at NPFF
32495_at CLCN1
32990_at SLC6A11
36956_at SLC20A2
41554_at OSGIN2
35219_at MXRA8
1058_at WASF3
40156_at KIAA0040
36683_at MGP
40506_s_at PABPC4
35042_at DRD4
32129_at RNF115
35161_at UBOX5
36072_at ZNF189
32835_at RIOK3
33965_at CCL1
38695_at NDUFS4
31542_at FLG
34907_at AATK
39997_at CFP
38513_at POP1
38517_at IRF9
1593_at FGF2
38037_at HBEGF
40724_at ZNF200
33333_at IPCEF1
33482_at MYOD1
35365_at ILK
36607_at NAGA
40674_s_at HOXC6
37938_at DNTTIP2
32116_at TMC6
39222_at PIK3C2G
40715_at CD180
36110_at RAB5A
2003_s_at MSH6
37448_s_at GNAS
33977_at GFI1
38780_at AKR1A1
37875_at GPA33
38285_at CRYM
38539_at SLC24A1
41023_at C8A
31508_at TXNIP
41203_at SF1
32299_at C4orf6
31748_at POM121L2
33728_at BSN
38332_at P2RX4
36959_at RNPEP
35843_at NEK9
38645_at ARMC8
38732_at CLNS1A
41424_at PON3
39442_at UNC50
38351_at KIAA1462
39951_at PLS1
38086_at IGSF3
39377_at MRPS27
40699_at CD8A
32477_at CAPN9
33491_at SI
36413_at P2RY10
35374_at CROCC
35833_at INSIG2
33994_g_at MYL6
41609_at HLA-DMB
36839_at CDC6
35187_at TRIM33
38475_at DCTN2
974_at MAP3K14
34862_at SCCPDH
32738_at NDUFS2
35301_at CRKL
38256_s_at NGDN
448_s_at MEN1
37145_at GNLY
38042_at PRKCA
40095_at CA2
38825_at FGA
41865_at ATPAF2
33940_at HCG4
33426_at CHGB
36199_at DAP
40337_at FUT1
37364_at PHB2
39158_at ATF5
752_s_at DNAJB1
35536_at ECE2
37736_at PCMT1
39779_at TARBP1
32880_at SCGB1D2
36355_at IVL
38482_at CLDN7
160022_at CSF1R
41059_at CD300A
35142_at FAM172A
577_at MDK
40664_at BAI3
1498_at ZAP70
32564_at SEC61B
35227_at RBBP8
355_s_at FKBP1B
36138_at CAPNS1
41382_at DMBT1
34369_at MFN2
35300_at EPRS
36744_at SPAG1
37018_at HIST1H1C
39651_at RECQL4
36164_at PDHX
40074_at MTHFD2
33921_at SLC37A4
34813_at EIF1AX
35459_at RGS13
33785_at BAI2
35644_at HEPH
36948_at EID1
37520_at ZNF330
37975_at CYBB
32292_at COLEC10
41645_at PLA2G6
1189_at CDK8
34401_at UQCRFS1
37919_at SLCO2A1
31830_s_at SMTN
31855_at SRPX
40189_at SET
38196_at PPIP5K1
39715_at CBX5
34595_at MYO1A
36803_at DGCR11
37095_r_at FPR2
33804_at PTK2B
38461_at NEB
1825_at IQGAP1
31816_at GAA
35849_at JMJD6
1317_at MST1R
39507_at OGT
37990_at RYR1
40081_at PLTP
38873_at VPRBP
32364_at SIX6
36600_at PSME1
39930_at EPHB6
614_at PLA2G2A
38800_at STMN2
33917_at EPB41L1
34957_at FAM50B
31882_at RRP9
38489_at FGFBP1
33066_at PTPRB
38209_at PTGER1
36176_at TBCC
31876_r_at THAP9-AS1
39849_at KCNS1
33987_at ARF1
41653_at PHACTR1
572_at TTK
33828_at SMARCE1
37143_s_at PFAS
40475_at CAPN6
33705_at PDE4B
37474_at OIP5
745_at TCEA2
37945_at ACOT7
33096_r_at BFSP2
33266_at AURKB
35336_at SUN2
36094_at TNNT3
37657_at PALM
37967_at LST1
41107_at SNPH
37909_at LAMA3
35869_at LY86
32828_at BCKDK
33904_at CLDN3
40298_at ATP2C2
38619_at GOSR2
35084_at AMH
35457_at CARTPT
40142_at SPA17
32412_at RPS14
573_at IGFALS
38718_at COG4
36871_at EPB42
37584_at FANCG
31792_at ANXA3
283_at UQCRC1
35665_at PIK3C3
41468_at TARP
35359_at PUM2
31891_at CHI3L2
32768_at TDRD3
33665_s_at CSF2RA
35261_at GMFG
38663_at BANF1
1468_at TRAP1
1046_at IFIT5
41353_at TNFRSF17
36124_at MPST
40777_at CTNNB1
40729_s_at LTB
35453_at EPYC
32820_at CNOT4
35511_at DAGLA
1830_s_at TGFB1
34931_at CPEB3
37917_at MIOS
40391_at SLC22A4
40890_at MTX1
879_at MX2
37304_at CBX1
38257_at NDUFS8
41294_at KRT7
38775_at LRP1
37020_at CRP
40754_at GTF2H3
41746_at NHP2L1
37302_at CENPF
39130_at VPS39
41223_at COX5A
1309_at PSMB3
31573_at RPS25
33756_at AOC3
37331_g_at ALDH4A1
660_at CYP24A1
36580_at RMND5A
33875_at ATP6V0E1
34985_at CILP
41800_s_at DNAJC7
32358_at WISP3
33379_at SSX2IP
33995_at GUCA2A
35447_s_at ASMT
37544_at NFIL3
41084_at ZNF428
2002_s_at BCL2A1
37539_at RGL1
34976_at HRC
36734_at SPRR2D
1962_at ARG1
40323_at CD38
480_at PKMYT1
34361_at PCSK7
37299_at GYS1
38687_at ANAPC13
39164_at ARIH2
33776_at RWDD3
32546_at FH
32096_at TRMT1
33294_at EXOSC7
33137_at LTBP4
37776_at PHTF1
35192_at GLDC
32875_at RHO
33630_s_at SPTBN2
36152_at GDI1
37674_at ALAS1
37861_at CD1E
40712_at ADAM8
35649_at CDO1
271_s_at CTSE
38414_at CDC20
36709_at ITGAX
34113_at RPE65
1641_s_at DDB1
38121_at WARS
41768_at PRKAR1A
1767_s_at TGFB3
35800_at PAFAH1B3
31813_at CAMK2A
35662_at CASP6
39214_at PLXNB3
36766_at RNASE2
40875_s_at SNRNP70
608_at APOE
36224_g_at LOC100996496
36370_at FOXE1
32211_at PSMD13
33448_at SPINT1
38734_at PLN
105_at NR1I3
37098_at PPOX
37286_at NRCAM
36063_at TP73-AS1
1097_s_at CCR7
40210_at RAB13
41442_at CBFA2T3
38803_at NCALD
1852_at TNF
32816_at SGTA
35520_at CLDN9
36559_g_at CACNB1
32764_at CPQ
34598_at TNR
41217_at VPS41
31658_at NEUROG3
38203_at KCNN1
237_s_at PPP2CA
33366_at SGSM3
37040_at GANAB
40436_g_at SLC25A6
39981_at MSR1
31763_at OR7A5
38281_at CASP7
38366_g_at PEX1
35299_at MKNK1
36888_at HAUS5
37157_at CALB2
40839_at UBL3
41086_at RGS20
39409_at C1R
37028_at PPP1R15A
34821_at CCDC28A
39994_at CCR1
37807_at GCK
36412_s_at IRF7
1057_at CRABP2
39866_at USP22
31769_at WNT8B
36987_at LMNB2
37447_at GPER
33170_at DNAJC16
34885_at SYNGR2
33483_at NMU
35837_at SCRG1
40489_at ATN1
37684_at SLCO2B1
34771_at PPAP2C
32659_at EIF2B4
34225_at WHSC2
1042_at RARRES1
31562_at GRK1
31587_at SLC14A2
32570_at HPGD
33784_at TRAF2
35313_at SEC16A
40410_at DCTN3
37536_at CD83
33838_at BAG6
35619_at ASTN2
32229_at EIF4E2
1857_at SMAD7
36309_at MSTN
36586_at AIP
34041_at CCL22
34608_at GNB2L1
41236_at SMCR7L
35993_s_at LIN37
38743_f_at RAF1
33754_at NKX2-1
34378_at PLIN2
35185_at FABP7
33320_at HCP5
37408_at MRC2
38532_at ZBTB39
33521_at ATP4A
35880_at KIF5A
39171_at CTNNBIP1
34633_s_at GP5
41836_at CHERP
36830_at MIPEP
37212_at SP2
40422_at IGFBP2
36542_at SLC9A6
37765_at LMOD1
36222_at LY6G6C
41074_at LGR5
1499_at FNTA
160037_at MMP15
37041_at ATG4B
40405_at NAB2
40282_s_at CFD
508_at SUPT4H1
40253_at PI4KB
37341_at GLUD1
38650_at IGFBP5
40971_at ANKS1A
35656_at RNF6
38215_at MPPED1
36603_at GCN1L1
37346_at ARF5
41018_at ABHD14A
32437_at RPS5
39661_s_at SLC29A2
35642_at MTX2
1158_s_at CALM3
32122_at SUOX
1136_at DTYMK
1365_at IL2RB
32784_at PRPF4B
39868_at PCBP3
1731_at PDGFRA
41449_at SGCE
33876_at WWTR1
32328_at KRT85
34194_at CLIC5
35097_at MAGEB2
40714_at CTRC
31715_at TEX28
36187_at RNH1
37224_at COX10
33378_at NIPBL
39227_at PTPRT
41168_at TAPBP
35702_at HSD11B1
32339_at PPY
40685_at ALDH3B1
41076_at GJB3
32864_at SRY
41034_s_at SULT2B1
35170_at MAN2C1
36592_at PHB
565_at SRD5A2
33945_at CD40LG
36358_at RPL9
41737_at SRRM1
36111_s_at SRSF2
40936_at CRIM1
33609_at LY6G6D
37176_at HYAL1
39774_at OXA1L
31589_at OR2H2
39996_at CD5L
33327_at C11orf9
41134_at DLGAP4
39980_at VRK1
31705_at SLURP1
36205_at NDUFA9
33489_at TFF2
34788_at FAM102A
34500_at CABP1
35683_at MORC2
37652_at CABIN1
37877_at NAT9
32059_at UBXN2B
36406_at KLK13
35834_at AZGP1
32078_at NEDD4
40195_at H2AFX
37358_at UBE2E1
1432_s_at LTK
41864_at STX2
33750_at PTPRU
36616_at DAZAP2
977_s_at CDH1
40841_at TACC1
1251_g_at RAP1GAP
38653_at PMP22
38038_at LUM
39569_at EVPL
36048_at ZNF318
36365_at TRPC6
32846_s_at KTN1
33869_at STAT5B
34781_at DCTN6
40613_at C6orf62
34568_at KRT33B
35329_at CYB5R1
819_at TIMP4
34030_at TULP1
39306_at PRSS16
40688_at LAT
32512_at NEFM
35349_at COPS3
36655_at TJP2
34941_at CLPS
37936_at PRPF4
37044_at PDIA5
41139_at MAGED1
41585_at SEL1L3
34206_at ARAP1
35395_at LIPF
246_at KLK1
34439_at AIM2
32703_at PLK4
32266_at CDH12
37918_at ITGB2
39437_at ARFGAP2
39401_at ATXN7L3B
38200_at FGD1
32584_at PSMD8
37278_at TAZ
38582_at SPINK1
39966_at CSPG5
1009_at HINT1
35136_at NXT2
38611_at LIPC
40426_at BCL7B
36174_at MARCKSL1
38721_at CALCOCO1
38466_at CTSK
40035_at KLK11
751_at PIGC
31733_at P2RX3
32165_at SRSF7
33086_at PROP1
38805_at TGIF1
181_g_at MBOAT7
37614_g_at PVALB
36066_at AHCYL2
37159_at AHDC1
1695_at NEDD8
33783_at PLXNB1
160031_at CDH3
38310_at CNOT3
32455_s_at PELP1
33889_s_at DGCR2
39936_at CCR2
32753_at SF3B3
36661_s_at CD14
38316_at ALDH1L1
40393_at HOXA4
33439_at SIK1
39045_at ADIPOR2
35243_at CDK18
36332_at AANAT
41680_at TTC39A
868_at TAF10
40201_at DDC
32028_at PMM2
32670_at THBS3
37578_at AFAP1
34877_at JAK1
31841_at CTNNA2
36825_at TRIM22
41841_at BRD3
39402_at IL1B
1390_s_at GHRH
1031_at SRPK1
33886_at ABI1
40795_at TTN
1911_s_at GADD45A
39145_at MYL9
40314_at SYNGR3
39649_at ARHGAP4
41592_at SOCS1
34670_at MAN2B1
40075_at SYT1
38661_at RBM38
37899_at TYMS
41035_at TBKBP1
35973_at ZDHHC17
38908_s_at REV3L
35477_at ZNF79
37255_at NDST2
38104_at DECR1
173_at CDH18
37808_at SNX7
38345_at CNTRL
37281_at PIEZO1
37532_at ACADM
41791_at C16orf62
35846_at THRA
35004_at DHRS2
1185_at IL3RA
35118_at LCAT
38740_at ZFP36L1
34574_at MAGEA11
38045_at CTNND2
32087_at HSF2
37356_r_at USO1
38119_at GYPC
33243_at TNFAIP8
1287_at PARP1
31706_at MUC7
40667_at CD6
32139_at ZNF185
32543_at CALR
40752_at IZUMO4
1108_s_at EPHA1
40541_at ASS1
32531_at GJA1
1294_at UBA7
37718_at SNRK
33258_g_at DLST
32410_at MYOG
38416_at CCT6A
41078_at ZC3H3
37927_at RCC1
39600_at PAQR3
32448_at UPK2
40284_at FOXA2
37599_at AOX1
38820_at SEP15
39326_at ATP6V0A1
33141_at HSD17B1
40309_at CA9
136_at GPR31
37811_at CACNA2D2
1358_s_at IFI6
36950_at TMED9
37667_at UROD
38667_at GLOD4
36001_at METTL1
32480_at HOXC4
34934_at HCG26
39336_at ARF3
33935_at CACYBP
35314_at NCAPD2
1230_g_at MTMR11
34336_at KARS
40240_at GPRC5B
37438_at CCP110
38151_at VWA5A
37739_at SSRP1
33802_at HMOX1
40198_at VDAC1
41232_at TCTN3
39412_at TRIM26
34891_at DYNLL1
32971_at FAM189A2
38321_r_at LIPE
41184_s_at PSMB8
41749_at C21orf33
34780_at PLXNB2
41471_at S100A9
39533_at SLC7A6
41142_at OXCT1
32667_at COL4A5
32391_g_at FMO6P
32639_at NUPL2
34102_at LCN1
1496_at PTPRA
33158_at KAL1
33036_at TRPA1
36703_at CCL25
33369_at MSMO1
31853_at EED
39341_at TRIP6
33579_i_at GALR3
39066_at MFAP4
34875_r_at RB1CC1
1231_at UBE2B
35831_at ATP9A
538_at CD34
36795_at PSAP
31807_at DDX49
34338_at TBCB
38156_at MDFI
40773_at MYL5
