probeset_id	gene_symbol
201969_at NASP
55692_at ELMO2
204968_at C6orf47
203006_at INPP5A
207913_at CYP2F1
209619_at CD74
218261_at AP1M2
208288_at ABCB11
211368_s_at CASP1
210487_at DNTT
213139_at SNAI2
219400_at CNTNAP1
200083_at USP22
205948_at PTPRT
220114_s_at STAB2
220417_s_at THAP4
207224_s_at SIGLEC7
204839_at POP5
200603_at PRKAR1A
218198_at DHX32
206719_at SYNGR4
207649_at KRT37
209014_at MAGED1
213935_at ABHD5
208619_at DDB1
209283_at CRYAB
213185_at KIAA0556
217933_s_at LAP3
221649_s_at PPAN
204567_s_at ABCG1
210113_s_at NLRP1
219838_at TTC23
202273_at PDGFRB
201507_at PFDN1
209588_at EPHB2
212519_at UBE2E1
208728_s_at CDC42
201054_at HNRNPA0
220508_at CCT8L2
37012_at CAPZB
205640_at ALDH3B1
210148_at HIPK3
215970_at LOC100130331
221269_s_at SH3BGRL3
219191_s_at BIN2
201256_at COX7A2L
210147_at ART3
217982_s_at MORF4L1
218473_s_at GLT25D1
209193_at PIM1
209092_s_at GLOD4
220321_s_at CCDC121
200932_s_at DCTN2
212885_at MPHOSPH10
220685_at FAM120C
202718_at IGFBP2
206050_s_at RNH1
207579_at MAGEB3
218796_at FERMT1
221437_s_at MRPS15
208117_s_at LAS1L
207166_at GNGT1
221799_at CHPF2
212488_at COL5A1
217513_at MILR1
220227_at CDH4
203155_at SETDB1
204417_at GALC
217865_at RNF130
202911_at MSH6
218752_at ZMAT5
218793_s_at SCML1
220501_at ACTL7A
202088_at SLC39A6
208021_s_at RFC1
204116_at IL2RG
204140_at TPST1
213444_at ZNF862
219894_at MAGEL2
220420_at LMAN1L
201373_at PLEC
218064_s_at AKAP8L
204319_s_at RGS10
204812_at ZW10
207722_s_at BTBD2
211788_s_at TREX2
222281_s_at LOC100505650
205745_x_at ADAM17
218958_at C19orf60
207316_at HAS1
201210_at DDX3X
217935_s_at UQCC
202640_s_at RANBP3
207934_at RFPL1
208521_at OR5I1
218310_at RABGEF1
221115_s_at LENEP
222223_s_at IL36RN
207650_x_at PTGER1
221198_at SCT
209420_s_at SMPD1
203193_at ESRRA
205935_at FOXF1
206439_at EPYC
208089_s_at TDRD3
210682_at LPO
218444_at ALG12
218882_s_at WDR3
219579_at RAB3IL1
219845_at BARX1
201397_at PHGDH
206329_at EXTL1
221597_s_at TMEM208
209337_at PSIP1
210861_s_at WISP3
208605_s_at NTRK1
37152_at PPARD
221665_s_at EPS8L1
200795_at SPARCL1
201398_s_at TRAM1
202936_s_at SOX9
205207_at IL6
214846_s_at ALPK3
220329_s_at RMND1
207408_at SLC22A14
201820_at KRT5
204057_at IRF8
204444_at KIF11
205088_at MAMLD1
218305_at IPO4
200781_s_at RPS15A
201714_at TUBG1
222029_x_at PFDN6
208189_s_at MYO7A
218908_at ASPSCR1
213112_s_at SQSTM1
206328_at CDH15
207311_at DOC2B
203146_s_at GABBR1
202352_s_at PSMD12
202022_at ALDOC
203171_s_at RRP8
205456_at CD3E
215905_s_at SNRNP40
203209_at RFC5
202577_s_at DDX19A
203694_s_at DHX16
213330_s_at STIP1
218826_at SLC35F2
219049_at CSGALNACT1
220062_s_at MAGEC2
201841_s_at HSPB1
206126_at CXCR5
207941_s_at RBM39
217177_s_at PTPRB
200048_s_at JTB
218866_s_at POLR3K
218903_s_at NABP2
221295_at CIDEA
201532_at PSMA3
213057_at ATPAF2
201931_at ETFA
203954_x_at CLDN3
217900_at IARS2
219887_at CCDC87
200936_at RPL8
212699_at SCAMP5
43977_at TMEM161A
200869_at RPL18A
204135_at FILIP1L
202861_at PER1
201546_at TRIP12
202667_s_at SLC39A7
207328_at ALOX15
214576_at KRT36
219316_s_at FLVCR2
204124_at SLC34A2
204973_at GJB1
218416_s_at SLC48A1
218897_at TMEM177
219120_at C2orf44
206556_at CLUL1
208828_at POLE3
210964_s_at GYG2
221187_s_at FUZ
211105_s_at NFATC1
210132_at EFNA3
216615_s_at HTR3A
212096_s_at MTUS1
202404_s_at COL1A2
205857_at SLC18A2
206340_at NR1H4
207330_at PZP
214645_at LOC100996482
220066_at NOD2
220076_at ANKH
220171_x_at KIAA1704
218370_s_at S100PBP
221009_s_at ANGPTL4
202703_at DUSP11
203052_at C2
209174_s_at QRICH1
218386_x_at USP16
218756_s_at DHRS11
206445_s_at PRMT1
204521_at FAM216A
219720_s_at C14orf118
206932_at CH25H
204852_s_at PTPN7
211833_s_at BAX
201012_at ANXA1
205025_at ZBTB48
206181_at SLAMF1
210165_at DNASE1
206089_at NELL1
201074_at SMARCC1
207317_s_at CASQ2
213611_at AQP5
217766_s_at TMEM50A
210060_at PDE6G
221506_s_at TNPO2
219019_at PIDD
201685_s_at TOX4
203261_at DCTN6
218769_s_at ANKRA2
201379_s_at TPD52L2
203467_at PMM1
204709_s_at KIF23
205421_at SLC22A3
206305_s_at C8A
209504_s_at PLEKHB1
206261_at ZNF239
210641_at CAPN9
200846_s_at PPP1CA
202361_at SEC24C
208329_at PBOV1
204662_at CCP110
207757_at ZFP2
208789_at PTRF
209043_at PAPSS1
203028_s_at CYBA
207386_at CYP7B1
209793_at GRIA1
207810_at F13B
210307_s_at KLHL25
219176_at C2orf47
221556_at CDC14B
205790_at SKAP1
202266_at TDP2
204568_at ATG14
205546_s_at TYK2
218282_at EDEM2
215696_s_at SEC16A
218660_at DYSF
221961_at CLCN7
218493_at SNRNP25
202572_s_at DLGAP4
210729_at NPY2R
213170_at GPX7
204934_s_at HPN
201516_at SRM
217870_s_at CMPK1
205256_at ZBTB39
206107_at RGS11
213866_at SAMD14
219908_at DKK2
218316_at TIMM9
218868_at ACTR3B
219110_at GAR1
202696_at OXSR1
202803_s_at ITGB2
205627_at CDA
215161_at CAMK1G
221581_s_at LAT2
207584_at LPA
35148_at TJP3
206436_at MPPED1
202060_at CTR9
202815_s_at HEXIM1
203727_at SKIV2L
208370_s_at RCAN1
218513_at TMA16
207900_at CCL17
218480_at AGBL5
220212_s_at THADA
200910_at CCT3
203333_at KIFAP3
220311_at N6AMT1
200599_s_at HSP90B1
214540_at HIST1H2BO
201018_at EIF1AX
201361_at TMEM109
204268_at S100A2
205488_at GZMA
209320_at ADCY3
210122_at PRM2
216408_at OR2B2
201814_at TBC1D5
208809_s_at C6orf62
210785_s_at THEMIS2
206196_s_at RUNDC3A
200814_at PSME1
206813_at CTF1
209757_s_at MYCN
212534_at ZNF24
205571_at LIPT1
219224_x_at ZNF408
216543_at LOC100093698
48117_at CCDC101
210342_s_at TPO
203022_at RNASEH2A
204204_at SLC31A2
218693_at TSPAN15
219942_at MYL7
200704_at LITAF
200732_s_at PTP4A1
208786_s_at MAP1LC3B
207831_x_at DHPS
203378_at PCF11
208883_at UBR5
215917_at RAD21L1
220032_at CPED1
218115_at ASF1B
213687_s_at RPL35A
217720_at CHCHD2
218452_at SMARCAL1
218714_at PRR14
201578_at PODXL
41387_r_at KDM6B
200833_s_at RAP1B
213346_at TEX30
202474_s_at HCFC1
203338_at PPP2R5E
204775_at CHAF1B
206138_s_at PI4KB
213113_s_at SLC43A3
219360_s_at TRPM4
212731_at ANKRD46
210354_at IFNG
222318_at ZNF324B
201207_at TNFAIP1
214517_at KRTAP5-9
218341_at PPCS
206156_at GJB5
218520_at TBK1
215983_s_at UBXN8
36936_at TSTA3
204217_s_at RTN2
206508_at CD70
220067_at SPTBN5
209478_at STRA13
206840_at AFM
221572_s_at SLC26A6
221756_at PIK3IP1
213190_at COG7
218944_at PYCRL
204357_s_at LIMK1
203404_at ARMCX2
206032_at DSC3
209613_s_at ADH1B
217388_s_at KYNU
201393_s_at IGF2R
208291_s_at TH
206843_at CRYBA4
201264_at COPE
205681_at BCL2A1
202367_at CUX1
200066_at IK
218887_at MRPL2
202397_at NUTF2
209585_s_at MINPP1
208153_s_at FAT2
212430_at RBM38
217793_at RAB11B
221698_s_at CLEC7A
220620_at CRCT1
208037_s_at MADCAM1
206581_at BNC1
210672_s_at NPRL3
201056_at GOLGB1
201175_at TMX2
206430_at CDX1
219382_at SERTAD3
218225_at ECSIT
200913_at PPM1G
204660_at GFER
216992_s_at GRM8
222201_s_at CASP8AP2
202029_x_at RPL38
219299_at TRMT12
205859_at LY86
211257_x_at ZNF638
200774_at FAM120A
201812_s_at TOMM7
201761_at MTHFD2
208216_at DLX4
206937_at SPTA1
212198_s_at TM9SF4
218514_at SMG8
220709_at ZNF556
219350_s_at DIABLO
201567_s_at GOLGA4
209796_s_at CNPY2
202014_at PPP1R15A
208864_s_at TXN
208253_at SIGLEC8
210271_at NEUROD2
200001_at CAPNS1
200065_s_at ARF1
201694_s_at EGR1
219559_at SLC17A9
220513_at KHDC1L
209047_at AQP1
222219_s_at TLE6
203299_s_at AP1S2
200966_x_at ALDOA
220100_at SLC22A11
206808_at HNRNPA3P1
214770_at MSR1
208224_at HOXB1
38037_at HBEGF
207871_s_at ST7
210619_s_at HYAL1
203560_at GGH
221386_at OR3A2
204369_at PIK3CA
213854_at SYNGR1
209847_at CDH17
210137_s_at DCTD
219337_at C1orf159
221536_s_at LSG1
218528_s_at RNF38
204392_at CAMK1
206049_at SELP
218249_at ZDHHC6
220054_at IL23A
201603_at PPP1R12A
203459_s_at VPS16
203423_at RBP1
208932_at PPP4C
212294_at GNG12
220312_at FAM83E
205125_at PLCD1
204043_at TCN2
218992_at PLGRKT
206728_at ECE2
212891_s_at GADD45GIP1
217904_s_at BACE1
213276_at CAMK2B
219612_s_at FGG
208682_s_at MAGED2
219275_at PDCD5
203865_s_at ADARB1
219632_s_at TRPV1
202708_s_at HIST2H2BE
209730_at SEMA3F
221547_at PRPF18
202261_at VPS72
204664_at ALPP
219296_at ZDHHC13
202093_s_at PAF1
207264_at KDELR3
203281_s_at UBA7
205615_at CPA1
208248_x_at APLP2
209382_at POLR3C
209461_x_at WDR18
209326_at SLC35A2
210260_s_at TNFAIP8
202800_at SLC1A3
204794_at DUSP2
218634_at PHLDA3
222079_at ERG
202363_at SPOCK1
206000_at MEP1A
206737_at WNT11
207778_at REG1P
218614_at KIAA1551
219849_at ZNF671
205573_s_at SNX7
206026_s_at TNFAIP6
210104_at MED6
212785_s_at LARP7
214377_s_at CTRL
218398_at MRPS30
209213_at CBR1
218081_at C20orf27
219623_at ACTR5
208560_at KCNA10
212541_at FLAD1
200072_s_at HNRNPM
208513_at FOXB1
210082_at ABCA4
205210_at TGFBRAP1
208829_at TAPBP
206372_at MYF6
211024_s_at NKX2-1
205023_at RAD51
205827_at CCK
213012_at NEDD4
210515_at HNF1A
205776_at FMO5
218367_x_at USP21
205368_at FAM131B
203726_s_at LAMA3
207406_at CYP7A1
212922_s_at SMYD2
219035_s_at RNF34
221024_s_at SLC2A10
221588_x_at ALDH6A1
200062_s_at RPL30
202933_s_at YES1
206130_s_at ASGR2
221211_s_at C21orf7
206650_at IQCC
208625_s_at EIF4G1
211548_s_at HPGD
219542_at NEK11
213293_s_at TRIM22
208394_x_at ESM1
211499_s_at MAPK11
215766_at ZNF548
207664_at ADAM2
212083_at TEX261
210124_x_at SEMA4F
211383_s_at WDR37
207862_at UPK2
210340_s_at CSF2RA
220026_at CLCA4
221025_x_at PUS7L
208334_at NDST4
208946_s_at BECN1
209303_at NDUFS4
212563_at BOP1
218409_s_at DNAJC1
219553_at NME7
220214_at ZNF215
204533_at CXCL10
213618_at ARAP2
207242_s_at GRIK1
202580_x_at FOXM1
209033_s_at DYRK1A
219011_at PLEKHA4
209550_at NDN
220216_at C8orf44
220183_s_at NUDT6
204739_at CENPC1
206811_at ADCY8
216268_s_at JAG1
201387_s_at UCHL1
206766_at ITGA10
212126_at CBX5
202506_at SSFA2
218552_at ECHDC2
209928_s_at MSC
211353_at LRIT1
218236_s_at PRKD3
209240_at OGT
209863_s_at TP63
211010_s_at NCR3
204187_at GMPR
204743_at TAGLN3
208336_s_at TECR
206945_at LCT
212111_at STX12
203797_at VSNL1
218252_at CKAP2
204885_s_at MSLN
219343_at CDC37L1
219670_at BEND5
221075_s_at NCR2
213335_s_at ST3GAL6
219948_x_at UGT2A3
209171_at ITPA
203763_at DYNC2LI1
204197_s_at RUNX3
206524_at T
207071_s_at ACO1
213934_s_at ZNF23
222218_s_at PILRA
210607_at FLT3LG
217894_at KCTD3
202652_at APBB1
209082_s_at COL18A1
211662_s_at VDAC2
206638_at HTR2B
212886_at CCDC69
218206_x_at SCAND1
65718_at GPR124
207146_at KRT32
209398_at HIST1H1C
218715_at UTP6
201482_at QSOX1
205930_at GTF2E1
218284_at SMAD3
218838_s_at TTC31
200642_at SOD1
218319_at PELI1
205264_at CD3EAP
206462_s_at NTRK3
212110_at SLC39A14
203974_at HDHD1
203385_at DGKA
203515_s_at PMVK
204413_at TRAF2
209090_s_at SH3GLB1
201237_at CAPZA2
206458_s_at WNT2B
202006_at PTPN12
203304_at BAMBI
204650_s_at APBB3
209583_s_at CD200
202041_s_at FIBP
218167_at AMZ2
220091_at SLC2A6
220786_s_at SLC38A4
205711_x_at ATP5C1
200090_at FNTA
202700_s_at TMEM63A
212752_at CLASP1
215105_at CG030
200957_s_at SSRP1
206297_at CTRC
201382_at CACYBP
211273_s_at TBX1
219825_at CYP26B1
203931_s_at MRPL12
203010_at STAT5A
216034_at ZNF280A
218144_s_at INF2
37020_at CRP
207094_at CXCR1
208206_s_at RASGRP2
222016_s_at ZNF323
203685_at BCL2
220349_s_at ENGASE
215738_at LINC00563
218484_at NDUFA4L2
206518_s_at RGS9
206682_at CLEC10A
209250_at DEGS1
209263_x_at TSPAN4
215116_s_at DNM1
206017_at KIAA0319
207241_at C4orf6
208999_at SEPT8
206591_at RAG1
203585_at ZNF185
203688_at PKD2
206868_at STARD8
218433_at PANK3
220073_s_at PLEKHG6
212670_at ELN
220677_s_at ADAMTS8
206227_at CILP
209451_at TANK
219030_at TPRKB
209453_at SLC9A1
204792_s_at IFT140
215289_at ZNF749
212744_at BBS4
206618_at IL18R1
209307_at SWAP70
220749_at C10orf68
221688_s_at IMP3
205375_at MDFI
205806_at ROM1
206575_at CDKL5
218934_s_at HSPB7
219379_x_at ZNF358
219248_at THUMPD2
212535_at MEF2A
217786_at PRMT5
201251_at PKM
208712_at CCND1
205224_at SURF2
214940_s_at SMG6
214469_at HIST1H2AE
220779_at PADI3
209028_s_at ABI1
218689_at FANCF
208969_at NDUFA9
210446_at GATA1
202764_at STIM1
207963_at KIF25-AS1
200663_at CD63
213218_at ZNF187
205428_s_at CALB2
202385_s_at TCOF1
203761_at SLA
208763_s_at TSC22D3
218084_x_at FXYD5
221266_s_at DCSTAMP
200016_x_at HNRNPA1
219852_s_at MORN1
211033_s_at PEX7
211926_s_at MYH9
209782_s_at DBP
201698_s_at SRSF9
214788_x_at DDN
220497_at ZNF214
202240_at PLK1
201455_s_at NPEPPS
207074_s_at SLC18A1
220362_at PSORS1C1
202624_s_at CABIN1
205670_at GAL3ST1
207587_at CRYGA
220383_at ABCG5
208643_s_at XRCC5
221520_s_at CDCA8
204214_s_at RAB32
201782_s_at AIP
210671_x_at MAPK8
201377_at UBAP2L
206231_at KCNN1
215938_s_at PLA2G6
216598_s_at CCL2
219515_at PRDM10
205474_at CRLF3
220023_at APOBR
212391_x_at RPS3A
204672_s_at ANKRD6
207811_at KRT12
219021_at RNF121
202599_s_at NRIP1
202356_s_at GTF2F1
202638_s_at ICAM1
203623_at PLXNA3
218223_s_at PLEKHO1
219096_at ARMC7
209957_s_at NPPA
217883_at MMADHC
209560_s_at DLK1
211154_at THPO
204342_at SLC25A24
214537_at HIST1H1D
217316_at OR7A10
200627_at PTGES3
206154_at RLBP1
212936_at FAM172A
209333_at ULK1
218734_at NAA40
203569_s_at OFD1
217839_at TFG
218847_at IGF2BP2
222196_at LOC100506453
206211_at SELE
217844_at CTDSP1
219216_at ETAA1
209509_s_at DPAGT1
221476_s_at RPL15
204733_at KLK6
211486_s_at KCNQ2
218302_at PSENEN
220868_s_at SLC7A10
204411_at KIF21B
205222_at EHHADH
216030_s_at SEMG2
211174_s_at CCKAR
218191_s_at LMBRD1
202416_at DNAJC7
207237_at KCNA3
210481_s_at CLEC4M
207623_at ABCF2
206648_at ZNF571
212064_x_at MAZ
220351_at CCRL1
203725_at GADD45A
217877_s_at GPBP1L1
218886_at PAK1IP1
212900_at SEC24A
218356_at FTSJ2
202974_at MPP1
206918_s_at CPNE1
216452_at TRPM3
220812_s_at HHLA2
203735_x_at PPFIBP1
218270_at MRPL24
201805_at PRKAG1
37408_at MRC2
211560_s_at ALAS2
210176_at TLR1
214615_at P2RY10
220486_x_at TMEM164
219873_at COLEC11
201296_s_at WSB1
36830_at MIPEP
202189_x_at PTBP1
207832_at BAIAP2
206115_at EGR3
218928_s_at SLC37A1
218488_at EIF2B3
220285_at FAM108B1
201756_at RPA2
213636_at KIAA1045
201497_x_at MYH11
203137_at WTAP
205081_at CRIP1
216071_x_at MED12
203837_at MAP3K5
208762_at SUMO1
212723_at JMJD6
205760_s_at OGG1
203415_at PDCD6
201115_at POLD2
201234_at ILK
204190_at USPL1
205142_x_at ABCD1
206029_at ANKRD1
210888_s_at ITIH1
215548_s_at SCFD1
208040_s_at MYBPC3
215443_at TSHR
213392_at IQCK
202806_at DBN1
203258_at DRAP1
204144_s_at PIGQ
206267_s_at MATK
218348_s_at ZC3H7A
201277_s_at HNRNPAB
220143_x_at LUC7L
200777_s_at BZW1
212089_at LMNA
202311_s_at COL1A1
211167_s_at GCK
204757_s_at C2CD2L
209367_at STXBP2
215185_at LOC100506190
202193_at LIMK2
205289_at BMP2
215617_at SPATS2L
202472_at MPI
204259_at MMP7
201913_s_at COASY
209904_at TNNC1
218965_s_at TUT1
201422_at IFI30
220936_s_at H2AFJ
221509_at DENR
219604_s_at ZNF3
217722_s_at NGRN
201194_at SEPW1
202263_at CYB5R1
211338_at IFNA2
214610_at CYP11B1
201563_at SORD
217782_s_at GPS1
205758_at CD8A
208771_s_at LTA4H
210020_x_at CALML3
201729_s_at KIAA0100
206633_at CHRNA1
221746_at UBL4A
203977_at TAZ
206669_at GAD1
208048_at TACR1
201037_at PFKP
202026_at SDHD
207476_at LOC100507630
209418_s_at THOC5
209189_at FOS
213823_at HOXA11
207714_s_at SERPINH1
208554_at POU4F3
202945_at FPGS
201664_at SMC4
213307_at SHANK2
212622_at TMEM41B
213438_at NFASC
214762_at ATP6V1G2
219178_at QTRTD1
210250_x_at ADSL
213091_at CRTC1
218736_s_at PALMD
214877_at CDKAL1
205349_at GNA15
219724_s_at TESPA1
219713_at SHPK
206711_at CXorf1
211724_x_at MIOS
203696_s_at RFC2
222212_s_at CERS2
205480_s_at UGP2
204098_at RBMX2
204514_at DPH2
218436_at SIL1
203083_at THBS2
205526_s_at KATNA1
200018_at RPS13
212625_at STX10
220074_at CDHR5
200736_s_at GPX1
211107_s_at AURKC
201817_at UBE3C
221222_s_at C1orf56
221736_at RALGAPB
209721_s_at IFFO1
221667_s_at HSPB8
201740_at NDUFS3
203543_s_at KLF9
202775_s_at SFSWAP
209995_s_at TCL1A
211982_x_at XPO6
219647_at POPDC2
210908_s_at PFDN5
39966_at CSPG5
220289_s_at AIM1L
212757_s_at CAMK2G
201372_s_at CUL3
202326_at EHMT2
219879_s_at C17orf53
200007_at SRP14
210665_at TFPI
203923_s_at CYBB
221270_s_at QTRT1
217836_s_at YY1AP1
201896_s_at PSRC1
205659_at HDAC9
206350_at APCS
208119_s_at ZNF93
203043_at ZBED1
220813_at CYSLTR2
204300_at PET112
218141_at UBE2O
213110_s_at COL4A5
206878_at DAO
205598_at TRAIP
214170_x_at FH
219539_at GEMIN6
219192_at UBAP2
208589_at TRPC7
205968_at KCNS3
214047_s_at MBD4
206294_at HSD3B2
206447_at CELA2A
210248_at WNT7A
200046_at DAD1
203452_at B3GAT3
204168_at MGST2
201150_s_at TIMP3
210715_s_at SPINT2
206101_at ECM2
202163_s_at CNOT8
AFFX-HUMGAPDH/M33197_3_at GAPDH
217109_at MUC4
203991_s_at KDM6A
39402_at IL1B
206451_at TBCCD1
219492_at CHIC2
209877_at SNCG
217087_at C1orf68
218126_at FAM82A2
202869_at OAS1
206782_s_at DNAJC4
201129_at SRSF7
206593_s_at MED22
205914_s_at GRIN1
219992_at TAC3
204105_s_at NRCAM
200871_s_at PSAP
214254_at MAGEA4
220587_s_at MLST8
221213_s_at ZNF280D
204044_at QPRT
210845_s_at PLAUR
204614_at SERPINB2
210811_s_at DDX49
206569_at IL24
212770_at TLE3
213089_at LOC100272216
219967_at MRM1
35846_at THRA
204449_at PDCL
205262_at KCNH2
209935_at ATP2C1
202107_s_at MCM2
218312_s_at ZSCAN18
218262_at RMND5B
218111_s_at CMAS
213125_at OLFML2B
202114_at SNX2
205649_s_at FGA
215790_at AJAP1
219546_at BMP2K
204472_at GEM
209747_at TGFB3
218616_at INTS12
212186_at ACACA
219082_at AMDHD2
212418_at ELF1
220380_at DNASE2B
217757_at A2M
211837_s_at PTCRA
206658_at UPK3B
205784_x_at ARVCF
206214_at PLA2G7
207785_s_at RBPJ
209139_s_at PRKRA
211916_s_at MYO1A
219483_s_at PORCN
215440_s_at BEX4
220823_at LOC729164
204644_at ENOX2
201952_at ALCAM
214598_at CLDN8
214626_s_at GANAB
221061_at PKD2L1
221500_s_at STX16
203686_at MPG
213141_at PSKH1
40284_at FOXA2
205354_at GAMT
202949_s_at FHL2
201661_s_at ACSL3
221378_at CER1
206592_s_at AP3D1
203417_at MFAP2
205886_at REG1B
219424_at EBI3
205157_s_at KRT17
214752_x_at FLNA
218519_at SLC35A5
219824_at SLC13A4
203987_at FZD6
210052_s_at TPX2
212037_at PNN
203790_s_at HRSP12
214907_at CEACAM21
216667_at ECRP
204164_at SIPA1
203728_at BAK1
203279_at EDEM1
207092_at LEP
203621_at NDUFB5
204065_at CHST10
218483_s_at IFT46
203895_at PLCB4
221353_at OR3A1
209115_at UBA3
202085_at TJP2
221341_s_at OR1D5
221241_s_at BCL2L14
206031_s_at USP5
205281_s_at PIGA
201217_x_at RPL3
205622_at SMPD2
219508_at GCNT3
203449_s_at TERF1
221314_at GDF9
221449_s_at ITFG1
209648_x_at SOCS5
208060_at PAX7
209541_at IGF1
221941_at PAOX
202524_s_at SPOCK2
208416_s_at SPTB
207935_s_at KRT13
218674_at C5orf44
219936_s_at GPR87
221778_at JHDM1D
202748_at GBP2
206363_at MAF
222199_s_at BIN3
201215_at PLS3
215689_s_at SHBG
212465_at SETD3
219543_at PBLD
212714_at LARP4
203599_s_at WBP4
218604_at LEMD3
213290_at COL6A2
218108_at UBR7
212156_at VPS39
221669_s_at ACAD8
208640_at RAC1
204003_s_at NUPL2
204766_s_at NUDT1
33579_i_at GALR3
221432_s_at SLC25A28
209627_s_at OSBPL3
217828_at SLTM
209163_at CYB561
215084_s_at LRRC42
219175_s_at SLC41A3
200654_at P4HB
202841_x_at OGFR
219152_at PODXL2
205588_s_at FGFR1OP
212736_at C16orf45
203737_s_at PPRC1
202054_s_at ALDH3A2
220532_s_at TMEM176B
218336_at PFDN2
202998_s_at LOXL2
202502_at ACADM
202622_s_at ATXN2
207149_at CDH12
205311_at DDC
206873_at CA6
65086_at YIPF2
201628_s_at RRAGA
218623_at HMP19
203581_at RAB4A
221466_at P2RY4
205115_s_at RBM19
204192_at CD37
213685_at LOC100506963
210648_x_at SNX3
219951_s_at DZANK1
202081_at IER2
203934_at KDR
218655_s_at CWC25
202553_s_at SYF2
209407_s_at DEAF1
201419_at BAP1
201502_s_at NFKBIA
214839_at LINC00599
212462_at KAT6B
202859_x_at IL8
208396_s_at PDE1A
210075_at MARCH2
220104_at ZC3HAV1
219537_x_at DLL3
208349_at TRPA1
201612_at ALDH9A1
210118_s_at IL1A
200950_at ARPC1A
214058_at MYCL1
209432_s_at CREB3
210657_s_at SEPT4
201087_at PXN
201202_at PCNA
215590_x_at ACVR2B-AS1
218491_s_at THYN1
219480_at SNAI1
219105_x_at ORC6
206586_at CNR2
200947_s_at GLUD1
215506_s_at DIRAS3
212566_at MAP4
215110_at MBL1P
219627_at ZNF767
210624_s_at ILVBL
209845_at MKRN1
221891_x_at HSPA8
202371_at TCEAL4
204117_at PREP
205801_s_at RASGRP3
206339_at CARTPT
206609_at MAGEC1
210133_at CCL11
212059_s_at TRPC4AP
205236_x_at SOD3
219885_at SLFN12
212909_at LYPD1
1405_i_at CCL5
212006_at UBXN4
202097_at NUP153
219916_s_at RNF39
209726_at CA11
219375_at CEPT1
201389_at ITGA5
207343_at LYZL6
218288_s_at CCDC90B
207400_at NPY5R
219132_at PELI2
222238_s_at POLM
203551_s_at COX11
202546_at VAMP8
216522_at OR2B6
217729_s_at AES
212443_at NBEAL2
220203_at BMP8A
222144_at KIF17
209016_s_at KRT7
207644_at FOXH1
207612_at WNT8B
217302_at OR2F2
221032_s_at TMPRSS5
209369_at ANXA3
201580_s_at TMX4
55081_at MICALL1
217771_at GOLM1
210121_at B3GALT2
218450_at HEBP1
215967_s_at LY9
218997_at POLR1E
205087_at RWDD3
201201_at CSTB
211496_s_at PDC
206554_x_at SETMAR
213040_s_at NPTXR
218060_s_at USB1
213664_at SLC1A1
219383_at PRR5L
221265_s_at C15orf44
213523_at CCNE1
201675_at AKAP1
213364_s_at SNX1
201794_s_at SMG7
201754_at COX6C
210115_at RPL39L
214683_s_at CLK1
200752_s_at CAPN1
205343_at SULT1C2
206111_at RNASE2
210400_at GRIN2C
219143_s_at RPP25
203142_s_at AP3B1
202066_at PPFIA1
203613_s_at NDUFB6
57532_at DVL2
207534_at MAGEB1
202431_s_at MYC
206499_s_at RCC1
201764_at TMEM106C
219417_s_at C17orf59
203138_at HAT1
213269_at ZNF248
205657_at HAAO
209734_at NCKAP1L
203576_at BCAT2
220156_at EFCAB1
208130_s_at TBXAS1
219464_at CA14
221248_s_at WHSC1L1
213264_at PCBP2
214397_at MBD2
206145_at RHAG
219381_at C5orf42
220158_at LGALS14
218492_s_at THAP7
211963_s_at ARPC5
221107_at CHRNA9
221823_at C5orf30
201413_at HSD17B4
214674_at USP19
220025_at TBR1
206784_at AQP8
207200_at OTC
207854_at GYPE
211457_at GABARAPL3
220482_s_at SERGEF
215367_at KIAA1614
205273_s_at PITRM1
204715_at PANX1
201759_at TBCD
218589_at LPAR6
201760_s_at WSB2
212401_s_at CDK11A
211552_s_at ALDH4A1
203872_at ACTA1
218110_at XAB2
202270_at GBP1
203516_at SNTA1
207341_at PRTN3
219820_at SLC6A16
205553_s_at CSRP3
202793_at LPCAT3
209108_at TSPAN6
204154_at CDO1
205011_at VWA5A
221288_at GPR22
215174_at FMO6P
206258_at ST8SIA5
218750_at SNORA25
204597_x_at STC1
208209_s_at C4BPB
221136_at GDF2
213628_at CLCC1
201936_s_at EIF4G3
200058_s_at SNRNP200
221114_at AMBN
209696_at FBP1
207925_at CST5
221396_at TAS2R7
200610_s_at NCL
205883_at ZBTB16
206491_s_at NAPA
216223_at CPN2
212818_s_at ASB1
208707_at EIF5
212855_at DCUN1D4
204407_at TTF2
205869_at PRSS1
219305_x_at FBXO2
214767_s_at HSPB6
209907_s_at ITSN2
48531_at TNIP2
207853_s_at SNCB
202611_s_at MED14
204496_at STRN3
205076_s_at MTMR11
202486_at AFG3L2
217016_x_at TMEM212
203545_at ALG8
219101_x_at ABHD8
220647_s_at CHCHD8
220588_at BCAS4
208836_at ATP1B3
211518_s_at BMP4
202954_at UBE2C
207014_at GABRA2
215346_at CD40
222090_at NDUFB2-AS1
209889_at SEC31B
213676_at TMEM151B
203313_s_at TGIF1
203708_at PDE4B
212300_at TXLNA
218324_s_at SPATS2
209631_s_at GPR37
222242_s_at KLK5
218392_x_at SFXN1
206745_at HOXC11
210560_at GBX2
220001_at PADI4
220750_s_at LEPRE1
220177_s_at TMPRSS3
203430_at HEBP2
