"standard_error_adjusted_res"	"coefficient_adjusted_res"	"fold_change_up_or_down_regulated_res"	"p_adjusted_res"
"210211_s_at"	0.0420169556386144	-0.113072413748117	-1.0815290477255	0.00925026384389758
"210212_x_at"	0.0423317157575625	0.0846079935742646	1.06039957241086	0.0502560013586696
"210213_s_at"	0.0321126002348057	0.000913727644964949	1.00063354834794	0.977396191545177
"210216_x_at"	0.0259873092892123	-0.0399519391879079	-1.02807957744816	0.129550409319552
"210221_at"	0.0324297911827022	-0.0107475174531896	-1.0074774288092	0.741510031509796
"210222_s_at"	0.0556382554644542	-0.0376983231753032	-1.02647488076831	0.500698401857311
"210223_s_at"	0.0334491732754959	0.0257028971359491	1.01797554035349	0.445304686594438
"210224_at"	0.0253610712162233	-0.0119461806225516	-1.00831483926024	0.639346351248966
"210225_x_at"	0.0241101844826542	-0.0308154548689048	-1.02158939576925	0.206216408926301
"210226_at"	0.0468529770117236	0.0781896393241329	1.05569247714345	0.100449907280667
"210227_at"	0.0533881361164487	-0.00591227681067405	-1.00410648660611	0.912197272500499
"210228_at"	0.0286751984569007	0.000897290737767068	1.00062214799886	0.975142662946467
"210230_at"	0.044153679336192	0.0531412765601096	1.03752153135331	0.233569444397896
"210231_x_at"	0.0846707398568873	-0.0114343010644282	-1.00795714467749	0.89303651092413
"210232_at"	0.0444210229201445	-0.0626100390497578	-1.04435343562776	0.16394604851506
"210234_at"	0.0223687202828099	0.0287271075599508	1.02011168215466	0.204073353604391
"210235_s_at"	0.0303892785110107	0.0595818006487755	1.04216362122592	0.0546500817275685
"210237_at"	0.0419687069678868	-0.084100085171876	-1.06002631885236	0.0496816415244368
"210240_s_at"	0.027807643181077	0.00717449493985848	1.00498536673214	0.797301339433245
"210242_x_at"	0.0322402841556432	-0.0125658943013534	-1.00874805675008	0.69811927630297
"210243_s_at"	0.0364171674065664	-0.0221396898587202	-1.01546441909336	0.54555612783416
"210244_at"	0.0306712222832263	0.00706700835854333	1.00491049407068	0.818568937368497
"210245_at"	0.0564367168108196	0.110205739835828	1.07938215404557	0.0556004832646389
"210246_s_at"	0.0427512837681893	0.0456614013822186	1.03215626134438	0.28983925559658
"210247_at"	0.0440338292721336	0.00120298348063935	1.00083419235293	0.978297078859585
"210249_s_at"	0.0463453306039965	-0.0376235117585756	-1.02642165396231	0.420165035734779
"210250_x_at"	0.0300895915044509	-0.00728379288387984	-1.00506150686722	0.809565234080377
"210251_s_at"	0.0849140846602314	-0.0680235720794605	-1.04827960313402	0.426295642134864
"210252_s_at"	0.0263705524050812	0.0175101870361311	1.01221109071321	0.509273546150158
"210257_x_at"	0.038903035543367	0.038785266563653	1.02724853040126	0.322849159391184
"210263_at"	0.0380754480029354	-0.0458649709670948	-1.03230191267085	0.233174914731396
"210264_at"	0.0277786926138683	0.0166629034307835	1.01161680151999	0.550906596845417
"210265_x_at"	0.0232126407789872	0.0125012374694021	1.00870284900331	0.592221514261648
"210266_s_at"	0.0851497705521369	0.00956201906509849	1.00664989960198	0.910969534219801
"210270_at"	0.0296640538328072	-0.058952280339175	-1.04170897209283	0.0515341924123269
"210271_at"	0.0407919871356582	0.0832150392610589	1.05937622702955	0.045836628356178
"210272_at"	0.0336266685576055	0.0244506426382384	1.01709232433955	0.47002751571498
"210273_at"	0.0560412340955242	-0.0623936042022952	-1.04419677221935	0.270072825534166
"210275_s_at"	0.0336496122065088	-0.00471809233204846	-1.00327568576875	0.888969769656572
"210276_s_at"	0.035082325738134	-0.0484229591121977	-1.03413387185308	0.172712165644089
"210280_at"	0.0337604932435809	-0.0268206549242821	-1.01876454354307	0.430123891174275
"210283_x_at"	0.0458027406973915	-0.194082974211609	-1.14399676638774	8.05137510359777e-05
"210284_s_at"	0.0362937787740527	-0.0421836922034467	-1.02967117872541	0.249799994846419
"210285_x_at"	0.0511930896066145	-0.124445113411429	-1.09008838433065	0.0181193379536071
"210288_at"	0.0303452773378181	0.0549404495882587	1.03881622298768	0.0753093929088154
"210291_s_at"	0.0355320299681273	-0.0253997538032785	-1.01776166280472	0.477526347846863
"210292_s_at"	0.147324365600624	-0.0221165474720097	-1.01544813007793	0.881180833331674
"210293_s_at"	0.0333688479421344	0.0295203880830252	1.02067275516706	0.379926286329053
"210294_at"	0.0724246292083477	-0.111998138592373	-1.08072400765651	0.127353223313456
"210295_at"	0.0309660242997009	-0.0176889714060804	-1.01233653561359	0.570007976890579
"210296_s_at"	0.035784479887655	-0.02926086322994	-1.02048916396076	0.416820238000878
"210298_x_at"	0.0362095696049003	-0.0379012390224285	-1.02661926517574	0.299498582469022
"210299_s_at"	0.038805005530523	-0.088483889080528	-1.06325223611231	0.0262242089982221
"210300_at"	0.0256713245557793	0.0240558813935612	1.01681405783581	0.352541595584753
"210301_at"	0.0314379671705511	-0.0659785497585608	-1.04679471793247	0.0401338442151664
"210305_at"	0.0765651085922011	-0.117577391672367	-1.08491152244671	0.129969377994317
"210307_s_at"	0.029222737279738	-0.0220104322723456	-1.01537344310995	0.454327581644382
"210309_at"	0.027798790943132	0.0181834328054423	1.01268355775996	0.515583357536753
"210311_at"	0.0310940854340762	0.0151367309049614	1.01054721619832	0.628200714691751
"210312_s_at"	0.050393172984948	-0.00554645616209506	-1.00385191006075	0.912732429948322
"210313_at"	0.0235280578175656	0.00141436575396832	1.00098084434815	0.95226799900092
"210314_x_at"	0.041691191836252	0.0390719817949827	1.02745270180286	0.352488622806403
"210315_at"	0.0636755253145233	-0.0549193148937508	-1.03880100500877	0.391911841253556
"210317_s_at"	0.128118929703021	-0.405361664248723	-1.32442088329078	0.00246067350350825
"210321_at"	0.0322058843534533	-0.0305579651327397	-1.02140708051642	0.346576622029246
"210322_x_at"	0.0331932364277608	0.0624192058544139	1.04421530239998	0.064981565643262
"210325_at"	0.031133800750651	-0.0320769000361139	-1.02248303061457	0.307078230450116
"210326_at"	0.0231308033526205	-0.0423598619085978	-1.02979692113014	0.0721033635604508
"210331_at"	0.051313583645632	0.010247518847233	1.00712832521144	0.842398930275324
"210332_at"	0.0319690900046575	-0.0285354905989909	-1.01997620118722	0.375699647630844
"210333_at"	0.0385865540809109	0.0864290730749945	1.061738934615	0.0288800914349936
"210334_x_at"	0.0276807462454763	-0.00237244837464566	-1.00164580876099	0.931989108529035
"210336_x_at"	0.0205122608071351	-0.0338240803825988	-1.02372206200528	0.104469196189591
"210337_s_at"	0.0294594224181566	-0.0847473431605327	-1.06050200111138	0.00558427197631211
"210338_s_at"	0.0631221734571649	-0.21422674739768	-1.16008196947149	0.00123704187416486
"210345_s_at"	0.0274039727031383	0.00689161525790226	1.00478833127885	0.802315090623095
"210346_s_at"	0.058059532388044	-0.123694056224454	-1.08952103945208	0.0373121444957454
"210347_s_at"	0.0518307469894181	-0.166035030744758	-1.12197072328918	0.00219094827898618
"210348_at"	0.0343397705435143	0.0301948840000009	1.02115005670539	0.382807140524885
"210349_at"	0.0261418452951485	-0.0154842259329642	-1.0107906511709	0.555902476496716
"210356_x_at"	0.0299000706942612	0.0526332572165448	1.03715625095644	0.0835389088422468
"210357_s_at"	0.0252571259014578	0.0511481329587587	1.03608914160011	0.0473896473968615
"210358_x_at"	0.0214631655644918	0.0137552917362763	1.00958003927454	0.524082918990496
"210363_s_at"	0.0395335681819284	-0.0364256621213894	-1.02556978402839	0.360601468622076
"210364_at"	0.0406198976047452	-0.0669669382519968	-1.04751212134831	0.104540136901368
"210367_s_at"	0.0307409341265648	0.0273564946951139	1.01914299909574	0.377131519087748
"210369_at"	0.0591076309256959	0.0957978416967395	1.06865623477464	0.110407303552577
"210371_s_at"	0.0743762144620053	0.00164221494023144	1.00113894476122	0.982458773246102
"210372_s_at"	0.0546883345438054	0.0489362681954831	1.03450188085033	0.374518853523914
"210373_at"	0.0199025221262404	0.00360594074512393	1.00250257388412	0.856847199565037
"210374_x_at"	0.03601386545417	0.0917890608137012	1.06569090798139	0.0134339356838307
"210376_x_at"	0.0385437313473643	0.04338187179584	1.0305266910936	0.264925030266123
"210378_s_at"	0.0190717015403075	-0.00149973756916016	-1.00104007937545	0.937587615957461
"210381_s_at"	0.038638823087903	-0.0966690611069065	-1.06930177329989	0.0151470903305631
"210383_at"	0.0876370009482689	0.115604964781093	1.08342926428065	0.192221097615299
"210386_s_at"	0.0275164672571469	-0.00771452834835997	-1.00536162591903	0.780181711727349
"210388_at"	0.0299841260256759	0.044349451562668	1.03121807159517	0.144433853156158
"210391_at"	0.0234713037939948	-0.0401110717349892	-1.02819298322016	0.0927178312120515
"210392_x_at"	0.0170546303291981	0.00609852094216696	1.00423611969326	0.72192814905618
"210393_at"	0.0249792544143968	0.0203503571190622	1.01420574878758	0.418525949930372
"210395_x_at"	0.0186497487649807	-0.00486779194439261	-1.00337979493208	0.794992852538114
"210396_s_at"	0.0881454261652753	0.00153553376839868	1.00106491752465	0.986159965567936
"210399_x_at"	0.0337374973255836	-0.0378373748976122	-1.0265738205822	0.266609279374267
"210400_at"	0.0327240585898145	0.0213392464770978	1.01490117023948	0.516871356332425
"210401_at"	0.0201436916526354	0.0318983119007735	1.02235646745943	0.118644910739211
"210403_s_at"	0.0252007377369409	0.0050345394169297	1.00349577281333	0.842341598409441
"210404_x_at"	0.0495185712721722	0.0516749724139286	1.0364675669097	0.300951909327889
"210405_x_at"	0.0302386170717337	0.00791181229524829	1.00549911531624	0.794505667397528
"210406_s_at"	0.0337744980949922	-0.00617826662996734	-1.00429163087974	0.855482471019462
"210408_s_at"	0.0504922761743204	0.0313088691171586	1.02193884797979	0.537597748906234
"210413_x_at"	0.0306537085043126	0.0343939260849821	1.02412649872032	0.266401610490024
"210414_at"	0.0371828587840709	-0.0614232061343428	-1.04349465167744	0.103863276858347
"210416_s_at"	0.0383195821663953	-0.0291756365745759	-1.02042888073602	0.449464740044071
"210417_s_at"	0.0403859164387506	-0.0996402851662841	-1.07150626486634	0.0165388687640199
"210418_s_at"	0.030758464554366	-0.0477289794237016	-1.03363654199495	0.126073759447816
"210419_at"	0.0255649575718282	0.0365824324561532	1.02568123353756	0.157717227285375
"210422_x_at"	0.0255344591147842	0.0114834404751274	1.00799147713323	0.654557933674058
"210423_s_at"	0.0208049386630941	0.0135991617401732	1.00947078735766	0.515876443576467
"210424_s_at"	0.0506141718500273	0.0389125217798919	1.02733914449199	0.445074688354055
"210425_x_at"	0.0851379254633663	0.0637540447343943	1.04518189906186	0.456933250585315
"210427_x_at"	0.0626735854473034	-0.0137346786466557	-1.00956561459394	0.827292523029543
"210428_s_at"	0.027107011327214	0.00919562636736914	1.00639427916161	0.735637808404118
"210430_x_at"	0.0303173911809573	0.00655575914544506	1.00455444607387	0.82954846578214
"210431_at"	0.0334573237567539	-0.00882969440485438	-1.00613904494922	0.792769537230409
"210432_s_at"	0.0643038840775779	-0.00100920255876979	-1.00069977063353	0.987531249770159
"210434_x_at"	0.020751666744303	-0.00110709456603378	-1.00076767398802	0.957633538640771
"210437_at"	0.0467102001374475	0.0492464752970439	1.03472434251012	0.296044926241123
"210438_x_at"	0.0538784264085564	0.0108781260100084	1.00756864082956	0.840688406416174
"210442_at"	0.0242573822243755	-0.043673318946869	-1.03073489476716	0.0769076820691071
"210443_x_at"	0.0202520274103211	0.0481279576080252	1.03392243433454	0.0207441057330469
"210444_at"	0.0329749048007984	-0.0389946090940226	-1.02739760030414	0.241729682711276
"210445_at"	0.036625394846751	-0.0141269460547899	-1.00984015184494	0.701095405814613
"210446_at"	0.0283549586339472	0.0073190227095033	1.00508605022042	0.797211463328139
"210448_s_at"	0.0359516550751797	-0.0437585309538614	-1.03079577636754	0.228393576862
"210449_x_at"	0.0356444416418239	0.00653539992226928	1.00454026996369	0.855152236658985
"210451_at"	0.0259647386601603	-0.010544008193014	-1.00733532218235	0.686145958406052
"210452_x_at"	0.0320542870622032	0.0107872617251679	1.00750518381449	0.737664537476964
"210453_x_at"	0.0337196183740238	-0.0157766665058168	-1.0109955636091	0.641595601939129
"210454_s_at"	0.0368249843239791	0.0175725602802806	1.01225485342987	0.634988878314579
"210457_x_at"	0.0348707248190322	-0.0607447476996989	-1.04300404119814	0.086719921405444
"210459_at"	0.0389489043116873	0.0107134261980131	1.0074536221395	0.784228346458413
"210460_s_at"	0.0377565381131385	0.0150383839699443	1.01047833065342	0.691847653482227
"210461_s_at"	0.0264323164745971	0.0501810335270669	1.03539484001537	0.0625281477775167
"210463_x_at"	0.0288460651769889	0.0302896197093353	1.02121711353203	0.297980306678166
"210465_s_at"	0.0519545039915374	-0.0113794284182866	-1.00791880793804	0.827385113196483
"210466_s_at"	0.0431442405599402	-0.0581060721605828	-1.04109814017328	0.183199814638774
"210469_at"	0.0307477556714907	0.0697968181624817	1.04956885727	0.0268768396920106
"210470_x_at"	0.0236413676820416	0.000777116949076529	1.00053880152364	0.973888358564577
"210471_s_at"	0.0484529155285796	-0.0670451288091505	-1.04756889549229	0.171657972063321
"210473_s_at"	0.056183186790626	0.0682315814795072	1.04843075616733	0.229415000630288
"210475_at"	0.0284380530817982	-0.0186025363613554	-1.0129777855219	0.515561840713152
"210476_s_at"	0.0325666521474415	-0.00261153814390146	-1.00181181966676	0.936357086566543
"210477_x_at"	0.0222391923364456	-0.0347504357590834	-1.02437960565534	0.12350066119097
"210480_s_at"	0.0378004670616877	0.00662615381082194	1.00460346336258	0.861449694230874
"210482_x_at"	0.0381770460165992	0.0608870062436106	1.04310689283874	0.116087130374383
"210483_at"	0.0435031825267247	-0.0476047581004785	-1.03354754593712	0.278278660741849
"210484_s_at"	0.0307862274570356	0.0395763542781967	1.02781196654853	0.203633187116562
"210495_x_at"	0.0737470812911746	-0.132012013791089	-1.09582089166686	0.0785751993273921
"210497_x_at"	0.0264592769576098	-0.0511419477925683	-1.03608469965666	0.0580581607811038
"210499_s_at"	0.0275018402585378	0.030266097210963	1.02120046317878	0.275579097596026
"210501_x_at"	0.0294221969353846	-0.0616501417592407	-1.0436588060759	0.0404398562308925
"210502_s_at"	0.0320157042418027	-0.000806653770326174	-1.00055928612879	0.979983999590826
"210508_s_at"	0.0354785964657797	0.0278607005514465	1.01949924047613	0.435430449607781
"210510_s_at"	0.0287025867776856	-0.00373462968221465	-1.00259200147699	0.896918253499383
"210511_s_at"	0.0319428448771976	-0.0543876693804361	-1.03841826844175	0.093895996771176
"210512_s_at"	0.149140875357649	-0.00966959067722757	-1.00672496119621	0.948524331984664
"210513_s_at"	0.0393915620901479	0.00769688741895037	1.00534933267303	0.845755625459957
"210514_x_at"	0.0375115499428235	0.0116558554236949	1.00811194832019	0.757103202197857
"210515_at"	0.0241897151413736	-0.013675509385837	-1.00952421012209	0.573983492425976
"210517_s_at"	0.0507926863826702	-0.017243890171593	-1.01202427107597	0.735442004022946
"210519_s_at"	0.0463712994832183	-0.0298591536118595	-1.02091245193927	0.522126218120825
"210524_x_at"	0.0674771287669461	0.166532017055729	1.12235729157217	0.0165065935602146
"210527_x_at"	0.032593781961593	0.067338508071098	1.04778194553535	0.043229031242283
"210529_s_at"	0.0304505380175716	0.00216181370469795	1.00149957831909	0.943642418726294
"210530_s_at"	0.0272062953787278	-0.0355050110027656	-1.02491552880486	0.196949858935171
"210532_s_at"	0.0208991873834952	-0.0325763240180522	-1.02283704926005	0.124407170270834
"210534_s_at"	0.0340107052116856	-0.107865182905687	-1.07763243764654	0.00240670745708245
"210539_at"	0.0293620064308566	0.0328220444616651	1.02301127414547	0.268166180447555
"210541_s_at"	0.0327119322016999	0.0134204410937999	1.00934574215255	0.683100268334527
"210542_s_at"	0.0372929756066154	0.0625706539301183	1.04432492549748	0.0986738266601776
"210543_s_at"	0.0426814436887323	-0.0119229449201289	-1.00829859971258	0.780955263375784
"210544_s_at"	0.0296793325745999	0.0327201520393647	1.02293902504711	0.274740392825786
"210545_at"	0.0288276235038742	-0.0363699339914916	-1.02553016929299	0.212045447081096
"210547_x_at"	0.0283828036207006	-0.01436917383977	-1.0100097177424	0.614558378557455
"210550_s_at"	0.0436152913315101	-0.0100726284942376	-1.00700624372668	0.81815838854825
"210554_s_at"	0.0396579253920545	-0.0929153481610316	-1.06652319948479	0.0225250455152537
"210555_s_at"	0.0401639181152595	-0.0190755439589242	-1.01330995880252	0.636581547666464
"210557_x_at"	0.0218418219105827	-0.0201354894890596	-1.01405470941178	0.36034683306368
"210561_s_at"	0.0592283666456687	-0.144788832925771	-1.10556881952107	0.0175081604782824
"210563_x_at"	0.0477449122692424	-0.109765293345183	-1.07905267518431	0.025063674002981
"210564_x_at"	0.0309887585936403	-0.0778556324307917	-1.05544809580123	0.0147461017167499
"210565_at"	0.0323492179280132	0.0213096814860465	1.01488037219435	0.51262625298249
"210569_s_at"	0.0295207494899694	-0.0476168566603891	-1.03355621338865	0.112081989408529
"210570_x_at"	0.0267653600676717	0.0455450397136174	1.03207301535127	0.0940873288314005
"210573_s_at"	0.033513340126718	0.0421143622474895	1.02962169817672	0.213834913997123
"210574_s_at"	0.0381413655035149	-0.0451358681028944	-1.03178034428293	0.24140346001628
"210577_at"	0.0253282883277385	-0.0769749162943992	-1.05480397734851	0.00353358935953104
"210578_at"	0.0358744226037817	-0.00502309674110364	-1.00348781365983	0.889121977629501
"210580_x_at"	0.0448910585264197	0.00917450554531747	1.00637954581999	0.838765655000609
"210581_x_at"	0.0245796255401855	-0.00627225604501952	-1.00435706110241	0.799470682364805
"210582_s_at"	0.025042242219642	0.00978328176711095	1.00680429893893	0.697447420201368
"210583_at"	0.0258810438568752	-0.0128389808339972	-1.00893901989561	0.621683400671106
"210585_s_at"	0.0310938105951509	-0.0409597422955331	-1.02879799938449	0.192832574497949
"210586_x_at"	0.0283429378148561	0.0664497676194445	1.04713668135442	0.0224386471080207
"210588_x_at"	0.0368257772644967	-0.0584520473145205	-1.04134783762973	0.117799339314168
"210589_s_at"	0.0229780231614734	0.045538560822118	1.03206838050199	0.0521629407688403
"210592_s_at"	0.0399995855891304	-0.0332955161912033	-1.0233470668067	0.408541890434853
"210594_x_at"	0.023350275211971	0.0187581620834011	1.01308706287979	0.425004080026038
"210596_at"	0.0317654782062166	0.113236192171511	1.0816518326328	0.000729367300723056
"210597_x_at"	0.0310107492184013	-0.0534952680372657	-1.03777613737287	0.0897526199707445
"210601_at"	0.065272663634081	0.0477839349928967	1.0336759163359	0.467026057756322
"210603_at"	0.0283455773802696	0.024030668919427	1.016796288194	0.399989531526636
"210605_s_at"	0.0323243120934658	-0.07495173872844	-1.05332579933775	0.0238925194291953
"210606_x_at"	0.0235393606499601	0.0254080850814992	1.01776754019379	0.284808064269052
"210608_s_at"	0.0355453859004468	0.0809089887297675	1.0576842383441	0.0264776462303441
"210609_s_at"	0.0247404016454286	0.0423887632065473	1.02981755110731	0.0919001528133409
"210610_at"	0.0360965207803043	0.0419102913521341	1.0294760672873	0.250292863792714
"210611_s_at"	0.0824843761758423	-0.0657339279586957	-1.04661723960712	0.428689506495622
"210612_s_at"	0.0719996336352155	-0.092918336627827	-1.06652540873372	0.201898200600743
"210613_s_at"	0.0258016604300372	0.0355557998996982	1.02495161075146	0.173394063493694
"210616_s_at"	0.0307907868797279	-0.0586358073994462	-1.0414804854514	0.0617466910136302
"210617_at"	0.0265010173283862	-0.022822622666651	-1.01594522627296	0.392615510917052
"210618_at"	0.0368328934817306	-0.01400993638175	-1.00975825215647	0.705040608911824
"210619_s_at"	0.0305338883648879	0.0528804142298811	1.03733394783137	0.0885243343745064
"210620_s_at"	0.021180328260155	0.0258866703485637	1.01810522025514	0.226491105406018
"210621_s_at"	0.0450456988219608	-0.0509112510462496	-1.03591903591429	0.262960119130911
"210622_x_at"	0.0325400704006566	-0.0196758876025587	-1.01373171167828	0.547719148664204
"210624_s_at"	0.0309785658210958	-0.0131819896669315	-1.00917892932193	0.672006035984437
"210625_s_at"	0.0321382699744108	0.0194919604919201	1.0136024807219	0.546507429030988
"210627_s_at"	0.0304291338630987	-0.00625060319596085	-1.00434198721082	0.837954929726512
"210629_x_at"	0.0347418659320709	-0.0116318736634914	-1.00809519072598	0.738956925198943
"210632_s_at"	0.0299510066811435	0.0502485781315648	1.03544331663042	0.0986975629247529
"210633_x_at"	0.0273592370590129	0.0375477552634139	1.02636775756471	0.175134702319645
"210637_at"	0.0274521091772726	-0.0133643959904884	-1.00930653235004	0.628185461864237
"210638_s_at"	0.0322207469532914	-0.110884247442737	-1.0798899129462	0.00106946533657381
"210639_s_at"	0.0375416829480086	-0.0118096083364723	-1.0082193919613	0.754195470764228
"210640_s_at"	0.0419518520751251	0.0603868741581547	1.04274534670789	0.155312693426989
"210642_at"	0.0209366289735125	0.022458972170664	1.01568917602214	0.287768480782156
"210644_s_at"	0.0325593854157347	0.0460270517369805	1.03241789399955	0.162724203026751
"210645_s_at"	0.0353321620886525	-0.0768032659697673	-1.0546784853565	0.0337486201256467
"210646_x_at"	0.017130273952716	0.0240515279826742	1.01681098954862	0.165550188718107
"210647_x_at"	0.0251759818538643	0.00286821939445407	1.00199007576401	0.909682610698772
"210648_x_at"	0.0330795916428465	-0.0622979966690564	-1.04412757549594	0.0645950302344808
"210649_s_at"	0.0553063353389622	-0.0818158852330088	-1.05834932116419	0.144374048015804
"210650_s_at"	0.108463952612783	-0.0502958965836009	-1.03547727833198	0.64456129383231
"210651_s_at"	0.0175060927256712	0.0339276311037189	1.02379554320485	0.0574074058800067
"210655_s_at"	0.0288125855801256	-0.012252113076152	-1.00852868136373	0.672212540704074
"210657_s_at"	0.0561638210666171	-0.0521936522460247	-1.03684026623864	0.356514650983984
"210658_s_at"	0.0275871266399256	-3.96316312265726e-05	-1.00002747093076	0.998858606890558
"210663_s_at"	0.0244091110015285	0.0444261752586621	1.03127291406944	0.0738226959470783
"210666_at"	0.0358365948938202	-0.000976326936256423	-1.00067696730217	0.978357181325074
"210667_s_at"	0.0387441387806406	-0.0490189619577527	-1.03456117910946	0.210774904682324
"210671_x_at"	0.0292150168360287	-0.0768276308254704	-1.05469629737177	0.010880991437765
"210672_s_at"	0.031907153977112	0.0655998108777955	1.04651994758029	0.0442193537336037
"210673_x_at"	0.0356391461442908	0.0323873770617956	1.02270309905803	0.367174910756187
"210674_s_at"	0.0512647646327441	0.0126865541449246	1.00883242695256	0.805402741545905
"210675_s_at"	0.0792094352030039	-0.0798563803957327	-1.05691282015623	0.317490940290794
"210676_x_at"	0.0416688448166175	-0.0243152397993178	-1.0169968705383	0.561757235244102
"210678_s_at"	0.0358207614286755	-0.00138498744559349	-1.00096046109065	0.969288508162353
"210679_x_at"	0.0559402397306105	0.1301242758528	1.09438796937467	0.0234670224060538
"210680_s_at"	0.0268956125232361	-0.0138165273192798	-1.00962289208306	0.609373813517064
"210681_s_at"	0.0312889205555828	-0.0689060244868605	-1.04892099982934	0.031568255320653
"210682_at"	0.0310238111334974	-0.0155930537808811	-1.01086690174166	0.617105487555362
"210684_s_at"	0.0447335697363826	-0.0078959919764985	-1.00548808926511	0.860496575797763
"210685_s_at"	0.0449968603325748	-0.116831779331864	-1.08435096432525	0.0118710987672344
"210686_x_at"	0.034242836494108	0.0511084049165818	1.0360606108121	0.140889042291525
"210691_s_at"	0.0691485214276115	-0.195598623919796	-1.14519924468312	0.00637635797776074
"210692_s_at"	0.0566098343067245	0.0176061948311956	1.01227845310501	0.756889607457915
"210695_s_at"	0.0211922472398242	0.0459514295712746	1.03236377886872	0.0341791842622404
"210706_s_at"	0.0346018460277983	0.118982138773459	1.08596841145187	0.0010786589618909
"210707_x_at"	0.0366701164068757	-0.0104953613718262	-1.00730135600535	0.775719714179586
"210708_x_at"	0.0377204968544396	0.0241374227805997	1.01687152997611	0.524713473438048
"210714_at"	0.125282475146391	0.126318692290476	1.09150496459568	0.317441672798867
"210715_s_at"	0.0265852282658059	0.0464002120648462	1.03268496861864	0.0861322521146563
"210716_s_at"	0.0424184465821329	-0.0246342851258671	-1.01722179955615	0.563624383806902
"210719_s_at"	0.0571645847915796	0.0219108602277039	1.0153033664007	0.702879191424167
"210720_s_at"	0.0293871580403236	0.00102203871149813	1.00070867424232	0.972373831866674
"210721_s_at"	0.0711828858710245	0.0857580118190787	1.0612451877297	0.233107924205809
"210730_s_at"	0.0286959219712183	0.0622554429760614	1.04409677839207	0.0340857736776993
"210731_s_at"	0.0272822491065609	-0.0384946311749966	-1.02704160884331	0.163502714885173
"210733_at"	0.0280681649785825	-0.00426546876834739	-1.00296097269607	0.879730483100605
"210734_x_at"	0.0587777774821431	0.0502932735010448	1.03547539564725	0.395652376353041
"210735_s_at"	0.0369253892476914	0.115234881709019	1.08315137644147	0.00279152973884029
"210736_x_at"	0.0435881581140593	0.00509684159942028	1.00353910929468	0.907311238797374
"210737_at"	0.0276938756515557	0.0486235244315034	1.0342776484672	0.0843212484814092
"210739_x_at"	0.0325244985954961	-0.00971054240193815	-1.00675353806618	0.766324148942989
"210740_s_at"	0.0202606010717793	-0.0141943777323555	-1.00988735295466	0.486312588241135
"210744_s_at"	0.0234130241501647	0.0497622171208911	1.03509430705694	0.0377496600459113
"210746_s_at"	0.0387566694851265	-0.0196424355680938	-1.01370820636771	0.614174066918605
"210749_x_at"	0.0372346219353188	-0.0565876391041714	-1.04000296332439	0.13391284331294
"210750_s_at"	0.0428393085945658	-0.0265959901862399	-1.01860590804323	0.5371015994571
"210751_s_at"	0.0334713491346788	-0.00621897146993745	-1.00431996681052	0.853239040757671
"210753_s_at"	0.0303511605430425	-0.0314906265864035	-1.02206760472635	0.303716633097176
"210754_s_at"	0.0490904380497416	-0.145552600131504	-1.10615426602001	0.0043624823797213
"210756_s_at"	0.0409894101078825	0.0588148243607805	1.04160972568192	0.156601611328886
"210757_x_at"	0.0358997275134229	-0.0798512342824301	-1.05690905014021	0.0299684068475409
"210758_at"	0.069833452087215	0.0608615494335756	1.04308848705028	0.387000629662919
"210759_s_at"	0.0248683993190129	-0.00516059569129905	-1.00358345764027	0.836321355816354
"210761_s_at"	0.0341055539329571	0.00063255227003153	1.00043854795658	0.985265143533973
"210762_s_at"	0.0482407819345752	-0.0131708821896197	-1.00917115956561	0.785788305522558
"210763_x_at"	0.0263185925995792	-0.0125506075643399	-1.008737368154	0.635214654680883
"210764_s_at"	0.0862815348419531	-0.0717915697374311	-1.05102105411263	0.408729272843013
"210765_at"	0.0212565392790058	0.031274551171708	1.02191453901392	0.146526345527468
"210766_s_at"	0.0297740494965112	-0.00725278220314432	-1.00503990333656	0.808390226174922
"210768_x_at"	0.0270838595362337	-0.00922629839107678	-1.00641567555964	0.734572077314924
"210769_at"	0.0323995258879009	0.00633629527821231	1.00440164410973	0.845620653459157
"210770_s_at"	0.0492814933677082	-0.00556031507997403	-1.0038615533794	0.910550219640375
"210774_s_at"	0.0268569894459662	0.0513152919727378	1.03620919585155	0.0609078882215895
"210775_x_at"	0.0290418563045583	0.0891255244906806	1.06372522035065	0.00324392040817243
"210776_x_at"	0.0218328086171572	-0.0186328428087128	-1.01299906519606	0.396870787645606
"210778_s_at"	0.0283733210301772	-0.0169061813687652	-1.0117874022316	0.55355594185049
"210780_at"	0.0363516093381992	-0.00820845150083708	-1.00570588190018	0.822131853680392
"210781_x_at"	0.0757668555856897	-0.0228117609370674	-1.01593757747646	0.764413267134954
"210782_x_at"	0.0215462200999439	0.00617255257480921	1.00428765320861	0.775514405570712
"210783_x_at"	0.0262387330607006	0.0453841266278664	1.03195790800869	0.0889196432166979
"210784_x_at"	0.0252558175234632	0.0163318117899793	1.01138466691995	0.520362755886626
"210785_s_at"	0.0425168382612978	0.0791685524922393	1.05640904019031	0.0675781939611893
"210786_s_at"	0.0270840392127266	0.0373859079946624	1.02625262200506	0.172681460713771
"210787_s_at"	0.0595638537002798	-0.0429223196549064	-1.03019848221008	0.473994933349902
"210788_s_at"	0.0446025898021196	-0.0295065829279824	-1.02066298839181	0.510838837299031
