"standard_error_unadjusted"	"coefficient_unadjusted"	"fold_change_up_or_down_regulated_unadjusted"	"p_unadjusted"	"standard_error_adjusted"	"coefficient_adjusted"	"fold_change_up_or_down_regulated_adjusted"	"p_adjusted"
"208732_at"	0.11420467150782	0.102101172074395	1.0733355537049	0.374944118242679	0.0384080785038815	0.113923139727565	1.08216699002288	0.00465077923712367
"208734_x_at"	0.174398118423988	-0.55107244534575	-1.46517444691967	0.00249038360169397	0.0559930093248951	-0.156095380886869	-1.11426731593124	0.0075329185852826
"208737_at"	0.095040535397348	-0.264002809392968	-1.2008057658394	0.00732667292451325	0.0454570632062109	-0.134111043465685	-1.09741640188213	0.00485758497408167
"208738_x_at"	0.0384285685382589	0.138951122352758	1.10110429270953	0.000621185700325318	0.029121600987542	0.0907151375690671	1.06489791684562	0.00307104738784848
"208739_x_at"	0.107164647819048	-0.291635819459424	-1.22402737129422	0.00853141223767753	0.0386872723190295	-0.121950279099598	-1.0882049372363	0.00276427616769953
"208744_x_at"	0.190873281054387	-0.548304376271156	-1.46236594224606	0.00564870542012346	0.0775582337942099	-0.27480800276634	-1.20983307108765	0.000879340289216103
"208746_x_at"	0.102135659821845	0.0525154062436613	1.0370715311248	0.609051578628244	0.0372269504464518	0.0791828210335001	1.05641948833776	0.0384769892242941
"208750_s_at"	0.216036179776466	-0.555459450981436	-1.46963658973975	0.0126777301328985	0.0496724186321732	-0.117265143162083	-1.08467673592574	0.0222601189199056
"208760_at"	0.114387101625115	0.21374426143308	1.15969406373435	0.0666449915467459	0.0610929607604133	0.165376273745835	1.1214585309494	0.00932043122637406
"208767_s_at"	0.10934241710567	-0.230593986862724	-1.17331792863092	0.0392062521837071	0.044615028626241	-0.0981399883343166	-1.07039255627406	0.0325750433275988
"208768_x_at"	0.0585808312651974	-0.0482564801886415	-1.03401454548398	0.413394146241386	0.04675633468877	-0.118742300399324	-1.08578789149278	0.014320903228223
"208770_s_at"	0.0485943060465702	0.0611031158951653	1.04326315756933	0.21355865679055	0.0411593271191102	0.0976892217956588	1.07005816697886	0.0215886945204677
"208771_s_at"	0.0888944952480619	0.197018454936461	1.14632684943295	0.0305384318315273	0.0487276534671581	0.130989545513675	1.09504453552709	0.00978786651317977
"208772_at"	0.0780767922298612	0.0364608009891468	1.02559476352778	0.642229600900809	0.0436714483266891	0.0893555159661831	1.0638948107545	0.0461338939923037
"208773_s_at"	0.073380985479963	0.138916525005294	1.10107788738481	0.0632542618128503	0.0348299149565857	0.0927042155310497	1.06636712951468	0.010486675759836
"208777_s_at"	0.113450631327885	-0.288996244203842	-1.22178992095981	0.0134819188427086	0.0389786627134576	-0.108503458371259	-1.07810930801933	0.00761544405749896
"208778_s_at"	0.11642155615106	-0.21989214345755	-1.16464651370657	0.0638428537171136	0.0562470290034004	-0.18960300377029	-1.14044984732643	0.00146885683572098
"208780_x_at"	0.0753698745458503	-0.0183142942166277	-1.01277541862184	0.808854229049458	0.0316697230498092	-0.0640799003145259	-1.04541799664993	0.0485063983028108
"208781_x_at"	0.0986496789613386	-0.280120147571087	-1.21429600669516	0.00618867673488719	0.0447632273982876	-0.145026138052499	-1.10575068659609	0.00215113563141641
"208782_at"	0.0957009456375519	0.176898693573291	1.13045118375685	0.0695500385943927	0.0464425696951941	0.130127420626807	1.09439035491457	0.00725489114200492
"208787_at"	0.11883802886783	-0.113222594965422	-1.08164163825827	0.344605267350839	0.0417957620013394	-0.095905262408565	-1.06873580813148	0.0260785340509228
"208795_s_at"	0.0655550053757195	-0.0124590726538101	-1.00867336865792	0.849918234741839	0.0450002738190481	-0.093227362865677	-1.06675388365489	0.0435782452255788
"208806_at"	0.0527123395113403	-0.0901500623376535	-1.06448089898057	0.0924782746816488	0.0336002312488305	-0.0832965451519107	-1.05943607879295	0.0166627864501774
"208808_s_at"	0.174372085051723	0.435264218269746	1.35215844755661	0.0153677853310383	0.125822030811425	0.253512691264534	1.19210613866842	0.0494245427002273
"208810_at"	0.178692080166396	-0.378829325633542	-1.30028631038516	0.0382209465745525	0.0649080862703165	-0.290412201367498	-1.22298965575449	4.56749602827804e-05
"208811_s_at"	0.169774790932815	-0.355202370419897	-1.27916500034793	0.0407326478429753	0.0560226766543572	-0.132299239970187	-1.09603908038484	0.0222193038428762
"208813_at"	0.213559088724486	-0.449551627688622	-1.36561577379586	0.0395551206848029	0.0424316741814676	-0.168590001612272	-1.12395946121697	0.000232436517026758
"208817_at"	0.0766108297960582	-0.183631654851433	-1.13573925377112	0.0197188227867916	0.0479047093477312	-0.115843262232736	-1.0836082347137	0.0193599287406578
"208821_at"	0.0947234540995857	0.00208138772468146	1.00144374923691	0.982543392703663	0.0381245314608036	0.0780486590492573	1.05558931983044	0.0460197562882088
"208824_x_at"	0.063714462378382	-0.12469799606597	-1.09027947711035	0.0550677904009024	0.0357889802176116	-0.123147040794953	-1.08910801256194	0.00119427952979075
"208829_at"	0.0519331941412277	-0.111640439950291	-1.08045608853298	0.0356906364585835	0.0438957048453775	-0.130919398718088	-1.09499129350739	0.00444557316089023
"208833_s_at"	0.0844428180912118	-0.100380137814777	-1.07205590289355	0.239306610121916	0.029609772155911	-0.0654950410756874	-1.04644395112671	0.0316643471283841
"208843_s_at"	0.106812114661674	0.274294280894347	1.2094023445314	0.0127810202715982	0.0564867757414897	0.133173718286361	1.09670363728928	0.0224305071039341
"208845_at"	0.0605045457548635	0.136523857042117	1.09925329501685	0.0277632440607709	0.026621245717377	0.0660911950253479	1.04687645459233	0.0165143332977487
"208848_at"	0.117750272760633	0.220052874310999	1.16477627436346	0.0666159289448276	0.0430021242954372	0.184391404779989	1.13633751261034	8.43410912245756e-05
"208854_s_at"	0.106858297642138	-0.16690889526035	-1.12265052558445	0.123644683831803	0.0489433685548939	-0.128619218910881	-1.0932468707327	0.0114389253388641
"208856_x_at"	0.0611462365252601	0.149695461731097	1.10933527794165	0.0173518929194218	0.0443443203635892	0.100269696881021	1.0719738382022	0.0282235219265185
"208857_s_at"	0.209933861670066	-0.371233553973109	-1.29345830938413	0.0821744635054802	0.0403398315486349	-0.143086999536003	-1.10426543620736	0.000869347138853869
"208868_s_at"	0.121848315100014	-0.360417078694846	-1.28379698567637	0.00445040419882204	0.0549332809808164	-0.12028994600957	-1.08695329129522	0.0333335692317474
"208869_s_at"	0.151086736173724	-0.396263999274511	-1.31609533574512	0.0110819245232868	0.06434070258856	-0.161075262870696	-1.11812017981369	0.0156791993136607
"208873_s_at"	0.111112416396394	0.0468979727365013	1.03304132851098	0.674503053701154	0.0235200973586011	0.070410554144888	1.0500154486773	0.00431112738634388
"208877_at"	0.0781424952134797	0.120307389855376	1.08696643389273	0.129006869514458	0.0395883482295284	0.0889704909473438	1.06361091744892	0.0291510818073674
"208883_at"	0.0612598286173856	0.219864498963082	1.16462419730932	0.000675845698116143	0.0475909401986463	0.135771524608262	1.09868020902909	0.00632895211036905
"208885_at"	0.0723021751483917	0.015376441892972	1.01071513761658	0.832318114515915	0.0346363411768964	-0.075525064309229	-1.05374447315225	0.0340504038595551
"208888_s_at"	0.06784082247521	0.0921640276860488	1.06596792475149	0.179466216034056	0.0359998802848233	0.0931102290955239	1.06666727641754	0.0127202419818504
"208891_at"	0.207246272645106	-0.393511736692356	-1.31358698371969	0.0624891111332773	0.198393743780392	-0.490207012998764	-1.40464641466145	0.0170039108487223
"208892_s_at"	0.180014562384493	-0.373681862302317	-1.29565522090059	0.0422755459540472	0.18027436843391	-0.390443887435676	-1.31079664684731	0.0352186444141544
"208894_at"	0.0946568167088067	-0.20322119242283	-1.1512659886371	0.035920180061698	0.0919779667427724	-0.193498338594045	-1.14353326873973	0.0405564480943682
"208896_at"	0.0874131032970123	0.192832870522532	1.14300591585104	0.0312911613726711	0.0415515207774373	0.16980896903033	1.12490952265686	0.000161837322803488
"208899_x_at"	0.178941447892568	-0.321669866152697	-1.24977628187309	0.0773538222407873	0.0410762724790085	-0.121495123813103	-1.0878616740429	0.0047584695190212
"208908_s_at"	0.0436301254794745	-0.0767134783830344	-1.05461284841551	0.0838879738748501	0.0373711186756617	-0.0966533042779735	-1.0692900946619	0.0127232759362853
"208909_at"	0.147010087895708	-0.288441475619936	-1.22132018872924	0.0544789047365044	0.0527868513185794	-0.136060020088605	-1.09889993389084	0.0130103638638868
"208910_s_at"	0.117667559114385	-0.216287819639552	-1.16174047762697	0.0710796039120906	0.037900873048558	-0.117931893691311	-1.08517814191293	0.00310117164616077
"208918_s_at"	0.0329669330400591	-0.0429839228610523	-1.03024247271579	0.197349260271266	0.0285305422433601	-0.0716477820031058	-1.0509163082023	0.01537669087761
"208926_at"	0.0582902666296733	-0.147386493710359	-1.10756125711015	0.0141506165609189	0.0387876749019752	-0.0822800394179657	-1.05868987567038	0.0389804319722505
"208929_x_at"	0.0475929959391483	0.155237124798017	1.11360463790194	0.00184253501696668	0.035655776006864	0.10264564541696	1.07374070716474	0.00590162584610364
"208943_s_at"	0.0672902439950217	-0.0257811737416649	-1.0180307743631	0.702997480348081	0.0284361344192726	-0.0715441386588084	-1.05084081298998	0.0151970799105564
"208944_at"	0.0786557237080277	-0.00948500477857981	-1.00659616381419	0.904426415737608	0.0526253972578417	-0.126791008770033	-1.09186236527024	0.0197853478597605
"208946_s_at"	0.142554282169182	-0.165597142769408	-1.12163023349574	0.250058589580741	0.0443382632598191	-0.106255521596821	-1.07643075893884	0.0204145349096416
"208949_s_at"	0.127433717347672	0.237407796759406	1.17887258458759	0.0674438388730019	0.067266718144772	0.13737527645051	1.09990222066666	0.0465277349483147
"208954_s_at"	0.0531556244556793	0.018193474521381	1.01269060645405	0.73336543434712	0.0363112180725632	0.0790158205833423	1.05629720863587	0.0344002519619503
"208960_s_at"	0.0661405580011829	-0.0916861953669115	-1.0656149259753	0.170892600006029	0.0432218977814794	-0.100178871607191	-1.07190635391067	0.0246797071018533
"208961_s_at"	0.0650284255927867	-0.125516661075687	-1.09089833759658	0.058395715064271	0.0487799330617747	-0.102178537651563	-1.07339311365265	0.0413920487531011
"208980_s_at"	0.0599561870072501	-0.181565953111194	-1.13411422583765	0.00364426517140793	0.0258634914375539	-0.0676422977825603	-1.04800260123955	0.0118135641919163
"208986_at"	0.116878978082573	0.174913717461582	1.12889688741746	0.139844420696638	0.0341507241730842	0.0812961708598583	1.05796813160046	0.0212219996065942
"209000_s_at"	0.159701748838322	-0.204393281916976	-1.15220169231804	0.205609801507746	0.0564772829436714	-0.276482018066279	-1.21123770233242	1.10618879374237e-05
"209008_x_at"	0.0514750594796024	0.0479253337937696	1.03377723206359	0.355627067608715	0.0313279803246465	0.106493703084751	1.07660848675914	0.00135087653093044
"209015_s_at"	0.099532636701804	-0.0715878731281999	-1.05087266910695	0.474832199616121	0.0573046786724934	-0.146182668672621	-1.10663746253575	0.0139159013533802
"209023_s_at"	0.214406404382377	-0.540567931239431	-1.4545450007249	0.0144163132160299	0.0950425975311907	-0.271558419772825	-1.20711106227469	0.00625538020166953
"209024_s_at"	0.108244892884812	-0.339708123693006	-1.265500540556	0.00265215018014812	0.0517709664862166	-0.139830311696717	-1.10177551855465	0.00946812468071908
"209025_s_at"	0.116533539461114	-0.0688528304614627	-1.0488823254733	0.556883458916983	0.0537500525596169	-0.135068052369701	-1.09814461238516	0.0153142578023803
"209029_at"	0.112536660426698	-0.274048363073652	-1.20919621070978	0.0179255411295889	0.0432349139482581	-0.134088046745367	-1.09739890908135	0.00319167735267003
"209031_at"	0.0939700591244459	0.139426600648986	1.10146725055077	0.143202251148233	0.0574986317059061	0.119809440702467	1.08659132993594	0.0424256411221696
"209032_s_at"	0.103898902809186	0.0612259148718645	1.0433519615764	0.557920848007224	0.0578337107009401	0.141795761122821	1.1032775406302	0.0178262375276886
"209039_x_at"	0.0581554311754312	0.104425141151739	1.07506593240529	0.0776760829184706	0.0438697256685927	0.143168118464396	1.10432752787932	0.00200925440428884
"209045_at"	0.0718023945636974	0.119045913721558	1.08601641820861	0.102632524031095	0.026449579628724	0.0599464756256466	1.04242708579822	0.0278748141229817
"209047_at"	0.150444119132482	0.276641432169649	1.21137154838795	0.0709741935883483	0.0976046922190413	0.254883723582342	1.19323956801912	0.0119342945681467
"209061_at"	0.0374156381785278	0.100579175018875	1.07220381615538	0.00932334152972454	0.0368496282817415	0.0908087317586239	1.06496700385826	0.0172830659287258
"209064_x_at"	0.118752434725147	0.165391108479017	1.12147006257816	0.168925150192716	0.0472713966889351	0.109506787209138	1.07885934482657	0.0247520048304608
"209068_at"	0.0471717132131703	0.0805060814029118	1.05738889579668	0.0931439606583352	0.0323080680395053	0.0957797279851429	1.06864281737958	0.0046706190022546
"209070_s_at"	0.145166917724741	-0.374416942764052	-1.29631554999851	0.0124150206455197	0.0799561016775668	-0.226478914369069	-1.16997598265211	0.00668445050807489
"209071_s_at"	0.141495359155024	-0.251344753887447	-1.19031610643193	0.0808318973928583	0.0670997026399896	-0.184559999873673	-1.13647031415092	0.00831308935589467
"209074_s_at"	0.105877886639504	0.204542436910796	1.15232082041895	0.0581821884148034	0.0706905962793525	0.15204274193501	1.11114164735185	0.0364492721687797
"209085_x_at"	0.036501531661255	0.0493523647867819	1.03480029096116	0.18151553162767	0.0260376707420835	0.0770165701605251	1.0548344323627	0.00475720427377524
"209089_at"	0.0733835399102638	-0.0615768651786612	-1.04360579847256	0.404794656125846	0.0257917135797659	-0.0708368221231149	-1.05032573884941	0.00840204886885896
"209095_at"	0.14359080359174	-0.301007992836712	-1.23200489899546	0.0403542808913833	0.0494204171759474	-0.174294067292205	-1.12841212041962	0.000924063666011016
"209106_at"	0.068998015222158	0.14975395991399	1.10938026001466	0.0340125698106631	0.0417655257458894	0.127141266250694	1.09212747978006	0.00374681321348522
"209108_at"	0.0887408093515398	0.2292838295426	1.17225288492004	0.0122698133898751	0.051268097296684	0.11153450145611	1.08037675250882	0.0344443424340604
"209117_at"	0.0996040085615707	-0.228312597464221	-1.17146398191101	0.0254780893907654	0.0475691298609792	-0.0977840409468736	-1.0701284973942	0.045168059459361
"209118_s_at"	0.0547258594070891	-0.117065460194545	-1.08452661654858	0.0365742522013289	0.0362028414060134	-0.114387376210327	-1.08251527030446	0.00270660034725984
"209123_at"	0.0840266908062023	-0.161301023233479	-1.1182951627185	0.0597429061090354	0.0489775147824237	-0.115137774815576	-1.08307847265893	0.022799895201825
"209128_s_at"	0.0398071760204141	0.123578190914385	1.08943354166465	0.00292711129620377	0.0370165742764549	0.135121926299606	1.09818562068479	0.00063545374805294
"209135_at"	0.171185407958747	0.460071632603069	1.37561011815084	0.00933812815821419	0.0930878825814234	0.322004284886958	1.25006601534741	0.00113127730062163
"209142_s_at"	0.122985729853289	-0.205277219855384	-1.15290786155872	0.100393275760123	0.0558003888244082	-0.176358452152288	-1.13002794654849	0.00269968416240977
"209150_s_at"	0.0556902253611875	-0.0320086126723809	-1.02243463437267	0.567637705117975	0.0405983157236273	-0.086596668151541	-1.06186228192609	0.0379580491490361
"209153_s_at"	0.052271771374637	0.181013069002789	1.13367968244416	0.00100088924733207	0.0450078409371617	0.102533288629203	1.07365708771943	0.0271173680175853
"209155_s_at"	0.0899073597319891	0.264295305445948	1.20104924526098	0.00468526744990476	0.046461089381174	0.10178593932841	1.07310105262061	0.0332542713431049
"209159_s_at"	0.162247036239368	-0.312352520297397	-1.2417308694732	0.059033411117306	0.0439483184496877	-0.0944884871498865	-1.06768678864082	0.0365183165061625
"209160_at"	0.139280403102398	0.30246760288656	1.2332519793923	0.0339147209540023	0.0520991436937552	0.10732665152372	1.07723025245283	0.044725636709101
"209162_s_at"	0.100946487737554	-0.320666320966191	-1.2489072341385	0.00237099210166636	0.052210657279231	-0.115249263598393	-1.08316217417798	0.0320004421899332
"209186_at"	0.160012753879694	-0.430681278129406	-1.34786992584684	0.009239685780527	0.0461216129019091	-0.128385167990063	-1.093069525781	0.0076162576594728
"209191_at"	0.095096462975963	0.221839856507279	1.16621990868259	0.0230893917937848	0.041946246450243	0.0993202847071709	1.07126862318681	0.021885361885006
"209192_x_at"	0.0475007737212438	-0.0911444044278834	-1.06521481916054	0.0598516480926765	0.0353399486883206	-0.0810635379746346	-1.05779754923213	0.0261277920039983
"209194_at"	0.064539480480656	0.20702822105921	1.15430799711599	0.00216285966399278	0.0428575906341411	0.11081488003976	1.07983799112227	0.0127445600862175
"209198_s_at"	0.11696813778555	-0.28060205208934	-1.21470168666189	0.0196202324839041	0.0632492364069932	-0.152339330872299	-1.11137009909529	0.0198219160266249
"209200_at"	0.187528086305032	-0.0622276283492981	-1.04407664878642	0.741192814298282	0.0463845091762136	0.110301700754337	1.07945395158062	0.0213523200790607
"209208_at"	0.0512629754500341	-0.178968650674062	-1.13207430221196	0.000917176520500853	0.028862565080512	-0.0732454639839627	-1.05208076780586	0.0143883518124517
"209210_s_at"	0.166287816456307	0.341760496987174	1.26730211868347	0.0442916288712469	0.0649295308804243	0.243084185886321	1.18352008193319	0.000476752142983996
"209222_s_at"	0.0607979596808167	0.143199279369561	1.10435138061052	0.0218505976288627	0.0528520408062389	0.107281813206266	1.07719677313802	0.0478196559753213
"209227_at"	0.097306879179456	-0.0781962178293707	-1.05569729097737	0.424851452839464	0.0503856631633359	-0.11171600196594	-1.08051267954883	0.0312784248276102
"209230_s_at"	0.0965248823901498	-0.0344937307744053	-1.02419734956531	0.722100562559919	0.0445642838566087	-0.0902794152247046	-1.06457634524373	0.048246050728867
"209233_at"	0.064858801733044	-0.0965430331223574	-1.06920836751586	0.141942126069211	0.0442636608441619	-0.132467665754281	-1.09616704368424	0.00432231611383881
"209249_s_at"	0.158729689804979	-0.286522860023962	-1.21969705531176	0.0761624673380402	0.0388135224189221	-0.0978865423150176	-1.0702045311565	0.0149697737821691
"209251_x_at"	0.0584211605953299	-0.140805872441861	-1.10252079902461	0.0190804488954287	0.024224683604931	-0.0757749636606129	-1.05392701545041	0.00296059494383645
"209281_s_at"	0.264304924504909	-0.786706175577773	-1.72513130690423	0.00422271691905549	0.0666367613838845	-0.210498144620817	-1.15708764288233	0.00271226506732571
"209291_at"	0.227005287408225	0.464149364431257	1.37950373657258	0.0453577795357345	0.106580713473552	0.355226600284772	1.27918648392867	0.00164179482111734
"209301_at"	0.202966154319329	-0.289848963329497	-1.22251228539599	0.158545271945788	0.1248725017738	-0.272433817065196	-1.20784373437981	0.0339579626601534
"209313_at"	0.0647154040290096	-0.00876551600148812	-1.00609428776949	0.892719419880059	0.0399833081093493	-0.0911133271976873	-1.06519187351461	0.0270748825898102
"209320_at"	0.0352181328827739	0.0368858218273905	1.02589695030213	0.299208503922766	0.0306017834293466	0.0620899102686487	1.0439769871356	0.0479133974333119
"209329_x_at"	0.0513081861613813	-0.0906084779346679	-1.0648191909744	0.0825752856346263	0.0328863425527387	-0.0700627070200829	-1.04976231075414	0.0381794997260077
"209344_at"	0.0906613783359699	-0.256291966335079	-1.19440488107186	0.00640722505441456	0.0706980392474766	-0.198542995135652	-1.14753884851921	0.00713168565361307
"209350_s_at"	0.0634789333988625	-0.120409107666769	-1.08704307361307	0.0627480717028662	0.0349829223391592	-0.0816470043934039	-1.0582254388079	0.023745603343826
"209357_at"	0.16096267127431	-0.354441719064314	-1.27849074688097	0.0315859423701294	0.0946107128005449	-0.218184175771401	-1.16326853599682	0.0253749447833762
"209361_s_at"	0.0787948929881858	-0.0489360033096077	-1.03450169091074	0.536955175377553	0.0308963203779601	-0.069611039953243	-1.04943371126659	0.0287664995527424
"209370_s_at"	0.0442969771894474	0.0695321820858112	1.04937635067378	0.121837080816423	0.033709373500269	0.0802105331609671	1.05717230295312	0.0212754938935255
"209371_s_at"	0.0463991083088668	0.0793487291873847	1.05654098226426	0.092495421433506	0.0436092772345508	0.102756818683652	1.07382345220654	0.0225010498819929
"209377_s_at"	0.0865584529894541	0.319316944136922	1.24773965640243	0.000492469802042812	0.0442680678408959	0.206211629651719	1.15365482284705	2.47018583144047e-05
"209378_s_at"	0.0490436155139687	-0.00665294718614856	-1.00462212078278	0.892556838403688	0.0335251730145422	-0.0751845191042036	-1.05349576828518	0.0294780619839205
"209385_s_at"	0.123695661812133	-0.442250423736071	-1.35872211175334	0.000705635448372707	0.0444775428965021	-0.171222675079034	-1.12601236890934	0.000343053538868508
"209388_at"	0.085105249901702	-0.0815478919109556	-1.05815274170656	0.341871858113275	0.0399410824338714	-0.176325273484072	-1.13000195880324	5.56301937468072e-05
"209398_at"	0.0735102077369791	0.203465205209707	1.15146072652207	0.00752693972673917	0.0618173215877276	0.170516670077337	1.12546147224849	0.00814237872999261
"209434_s_at"	0.0545688876779554	0.164160014807389	1.1205134877252	0.00385827400817963	0.0424216370649913	0.114328440520223	1.08247104926011	0.00961471026023523
"209436_at"	0.151643826124284	0.312524820800182	1.24187917775985	0.0437279155650903	0.0716724817434905	0.193086176288909	1.14320662036609	0.00964088288514822
"209437_s_at"	0.0628628891258946	0.0968846664919106	1.06946158839736	0.128613421762171	0.0465842021400086	0.130270528255777	1.09449891796663	0.00736088865362552
"209448_at"	0.0961589246302376	-0.0712670143107294	-1.05063897850697	0.461549647941651	0.0657311219348865	-0.151270429014934	-1.11054698294117	0.0256647147311899
"209451_at"	0.0917524708362384	0.184148275898649	1.13614602849061	0.0493370865700239	0.038661774345338	0.111638448897753	1.08045459740472	0.00576311928530657
"209452_s_at"	0.0784628609034245	-0.10570735605939	-1.07602183664888	0.183058398623485	0.0471761692937938	-0.135839977757416	-1.09873234056234	0.00589165474970008
"209457_at"	0.0771193782327075	-0.189499862817565	-1.14036831735935	0.0169602831462607	0.0739554591969658	-0.214209660382675	-1.16006822975515	0.00562565911495998
"209467_s_at"	0.042471595305275	0.0854313907979095	1.06100495279249	0.0488480346386528	0.0369438318461677	0.0746619279875023	1.05311422692453	0.0487656764546085
"209471_s_at"	0.104808370456401	-0.12498112329955	-1.09049346419371	0.237849906617123	0.0436685370040568	-0.105961776180965	-1.07621161046744	0.0189702059254689
"209472_at"	0.125659629240846	0.00107867989001416	1.00074796350979	0.993179891201229	0.0983655526164995	-0.205156870030266	-1.15281168983262	0.0422391697809787
"209481_at"	0.0762622101504509	-0.0859780695257666	-1.06140707432899	0.26413727336479	0.0284473194602534	-0.0733670364229243	-1.05216942785565	0.0129604403044859
"209485_s_at"	0.201666551975365	-0.675041690918688	-1.59664291174208	0.00142486170251356	0.0728149113734042	-0.238029219772421	-1.17938047872317	0.00197764802735587
"209490_s_at"	0.0411626231534101	-0.063362393002532	-1.0448981996444	0.129072976747071	0.0231521212522386	-0.0650935623937096	-1.04615278322581	0.00707037224980104
"209501_at"	0.102421720177072	0.215883916551541	1.16141527730721	0.0393070930619731	0.052179577988644	0.154302908366059	1.11288375721938	0.00476686370344112
"209512_at"	0.0972936295803404	0.162371390989285	1.11912515879897	0.100439892788832	0.0448926115409576	0.0990373359220354	1.07105854106641	0.0320966877681202
"209513_s_at"	0.130221665349273	0.358354056029931	1.28196249574229	0.00785924009442318	0.0636629466214225	0.157161878040332	1.11509133087384	0.0170978865962887
"209526_s_at"	0.125459974385505	-0.261722079235833	-1.19890893373391	0.0413020253953979	0.0409029893106212	-0.145401582818101	-1.10603848292105	0.00084926130583371
"209536_s_at"	0.0531501968066631	0.100176177807258	1.07190435244918	0.0643885591934115	0.0352295855466349	0.0810047435680086	1.05775444149957	0.0257877960689973
"209545_s_at"	0.0324516426941299	0.0740360500480586	1.05265745817397	0.0261481063207024	0.0241563003179089	0.0632368616377157	1.04480728521897	0.0117392514445499
"209550_at"	0.166332589909028	-0.219769737966271	-1.1645477034403	0.191513624732005	0.0570033425360974	-0.146144684404589	-1.1066083266065	0.0134719842896144
"209582_s_at"	0.192540270184877	-0.413729909139061	-1.3321254109261	0.0357648658742738	0.0771414212831615	-0.155090581228232	-1.11349152784997	0.0499019077675896
"209605_at"	0.0922333620466901	0.278707475804037	1.21310756280415	0.00371305468494271	0.0586952972665965	0.199018704010187	1.14791729608376	0.00138562127554095
"209609_s_at"	0.105710066628529	-0.00595730390781573	-1.00413782566571	0.955249323333565	0.0592469564283874	-0.133218934012145	-1.09673800978424	0.029072908784649
"209610_s_at"	0.103730627533687	0.209339256364652	1.15615855058386	0.0481345977222694	0.0678709967535258	0.148257608532021	1.10823021648167	0.0337468535094204
"209617_s_at"	0.0769613841940986	-0.282854956530107	-1.21660003980932	0.000514515733101301	0.0509112686093129	-0.117559497463319	-1.08489806602478	0.0251955314107023
"209623_at"	0.0474394758754826	0.13236730794375	1.0960907939605	0.00708292154239256	0.0283380286119915	0.061232860930046	1.04335698495326	0.0356268397080631
"209633_at"	0.0648503926417078	0.191623506215785	1.14204817266433	0.00448896327723285	0.0348735960107077	0.090285953605328	1.06458116997863	0.0126380768610029
"209641_s_at"	0.0539786573355843	0.0790806643390351	1.0563446863186	0.148220000866122	0.0340748297605923	0.10277303146545	1.07383551973478	0.00405110441169959
"209653_at"	0.107385295694944	-0.311410152497397	-1.24092003623309	0.00523574312678511	0.0522595303177461	-0.120038852312814	-1.08676412909326	0.0259329488643222
"209656_s_at"	0.157042688280669	0.282837589563387	1.21658539463163	0.0768103120970031	0.0718239012312053	0.202133961745083	1.15039870890033	0.00701882760458131
"209657_s_at"	0.127563071211302	0.113798451220747	1.08207346509109	0.375965727526795	0.0519122153039836	0.147445645770084	1.10760666925261	0.00654695179228295
"209662_at"	0.103514538100179	0.223835778680535	1.167834452983	0.0346561500429592	0.0509993993287263	0.170185826071247	1.12520340697459	0.00162231573206899
"209670_at"	0.0388807795658636	0.0466590977308226	1.03287029629835	0.234914343043101	0.0305565722828893	0.0987151812022946	1.07081939971453	0.00220938630295112
"209688_s_at"	0.0671844745502324	0.204316158951852	1.15214010006652	0.00351306954352954	0.0410492639377332	0.117534757883812	1.08487946216806	0.00615449321930486
"209694_at"	0.108076747389008	-0.0707514525411253	-1.05026358904376	0.515243064180823	0.0353076364953859	-0.0864296429629433	-1.06173935401919	0.017997726111412
"209700_x_at"	0.131743949905995	0.345391680489329	1.27049586547189	0.0111130347661019	0.125367870327111	0.355363749848847	1.27930809535936	0.00664821509172642
"209705_at"	0.0519381358030292	0.221080971309649	1.16560661601086	7.53933109280296e-05	0.0438313379660051	0.212128574334698	1.15839603893556	1.33768753981138e-05
"209712_at"	0.0612603468659292	0.149394346480133	1.10910376476398	0.0177695576076661	0.0324400670825411	0.088254749742456	1.06308337605531	0.00899488175386933
"209721_s_at"	0.047721055286472	-0.00181825498817223	-1.00126111285348	0.969735199384517	0.027145752726486	0.0665588994365887	1.04721589438828	0.0178207614878309
"209735_at"	0.152942779663927	-0.207557607121506	-1.15473163944945	0.179920829196656	0.0942619571144698	-0.377732807202692	-1.29929840499457	0.000208601998595664
"209755_at"	0.211442875846778	-0.0475513522013749	-1.03350928662884	0.822842066520802	0.0411402467222396	0.0996872986327964	1.0715411828797	0.019128653308823
"209763_at"	0.144933814586032	0.267905658048629	1.20405864182164	0.0695476857763403	0.062924993017699	0.158954723976419	1.11647792306406	0.0148154649812331
"209780_at"	0.0958024893502818	0.234463619639471	1.17646925576452	0.0173863903143049	0.042294206483318	0.190668418704351	1.1412923684598	4.08054947931424e-05
"209787_s_at"	0.0902409555081742	0.221724429998214	1.16612660600657	0.0169688702837218	0.0293462952871351	0.0942099088482943	1.06748064274791	0.00234198406693298
"209789_at"	0.0576004197842639	-0.109150174226505	-1.07859269963034	0.0630016027410159	0.0370270369737267	-0.09132097399317	-1.06534519739184	0.0171965567233251
"209797_at"	0.0847357036315488	0.185147066492012	1.13693286481484	0.0328730236262059	0.0682939608832339	0.166662101374571	1.12245849637437	0.0183350360079103
"209798_at"	0.0564418260799493	0.13261979851266	1.09628264102408	0.0221558184014694	0.0354386570548138	0.0836263419374431	1.05967829114016	0.0223150040756537
